dataset,instance,method,ks_hat,elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,560,signed_orc_phys_auto,-0.022778706260288,3.61,,d4-c1-n0.01-m20,4,1.0,0.01,20.0,,-23.04084652661989
colosseum,568,signed_orc_auto,-0.0352983029887424,4.99,,d4-c1-n0.01-m28,4,1.0,0.01,28.0,,-12.718588149618736
colosseum,568,signed_orc_phys_auto,-0.0349355828846485,4.99,,d4-c1-n0.01-m28,4,1.0,0.01,28.0,,-12.718588149618736
colosseum,576,signed_orc_auto,-0.0345808165686133,4.02,,d4-c1-n0.05-m6,4,1.0,0.05,6.0,,1.5495180423592505
colosseum,576,signed_orc_phys_auto,-0.0344465370642948,4.02,,d4-c1-n0.05-m6,4,1.0,0.05,6.0,,1.5495180423592505
colosseum,584,signed_orc_auto,-0.0994968927719727,3.68,,d4-c1-n0.05-m14,4,1.0,0.05,14.0,,-18.85016105524571
colosseum,584,signed_orc_phys_auto,-0.1361684631660768,3.68,,d4-c1-n0.05-m14,4,1.0,0.05,14.0,,-18.85016105524571
colosseum,592,signed_orc_auto,-0.0024071756506138,3.74,,d4-c1-n0.05-m22,4,1.0,0.05,22.0,,14.880860860020904
colosseum,592,signed_orc_phys_auto,-0.0020738125786952,3.74,,d4-c1-n0.05-m22,4,1.0,0.05,22.0,,14.880860860020904
colosseum,600,signed_orc_auto,-0.0309039098116268,3.95,,d4-c1-n0.1-m0,4,1.0,0.1,0.0,,-26.415311732361605
colosseum,600,signed_orc_phys_auto,-0.0237575224761501,3.95,,d4-c1-n0.1-m0,4,1.0,0.1,0.0,,-26.415311732361605
colosseum,608,signed_orc_auto,-0.095111502771244,3.45,,d4-c1-n0.1-m8,4,1.0,0.1,8.0,,5.924945353387931
colosseum,608,signed_orc_phys_auto,-0.1429363169475986,3.45,,d4-c1-n0.1-m8,4,1.0,0.1,8.0,,5.924945353387931
colosseum,616,signed_orc_auto,-0.0204623891190506,3.91,,d4-c1-n0.1-m16,4,1.0,0.1,16.0,,10.279052042689695
colosseum,616,signed_orc_phys_auto,-0.0187665854619963,3.91,,d4-c1-n0.1-m16,4,1.0,0.1,16.0,,10.279052042689695
colosseum,624,signed_orc_auto,0.0102000794583795,3.63,,d4-c1-n0.1-m24,4,1.0,0.1,24.0,,-18.987646873419223
colosseum,624,signed_orc_phys_auto,0.009653650675094,3.63,,d4-c1-n0.1-m24,4,1.0,0.1,24.0,,-18.987646873419223
colosseum,632,signed_orc_auto,-0.085562799852292,4.09,,d4-c1-n0.2-m2,4,1.0,0.2,2.0,,-24.04856054825175
colosseum,632,signed_orc_phys_auto,-0.0732593469645211,4.09,,d4-c1-n0.2-m2,4,1.0,0.2,2.0,,-24.04856054825175
colosseum,640,signed_orc_auto,0.0510083095560117,3.35,,d4-c1-n0.2-m10,4,1.0,0.2,10.0,,32.54341939091398
colosseum,640,signed_orc_phys_auto,0.0351236945447731,3.35,,d4-c1-n0.2-m10,4,1.0,0.2,10.0,,32.54341939091398
colosseum,648,signed_orc_auto,0.075936428119326,4.52,,d4-c1-n0.2-m18,4,1.0,0.2,18.0,,11.62138183585706
colosseum,648,signed_orc_phys_auto,0.0548903257925736,4.52,,d4-c1-n0.2-m18,4,1.0,0.2,18.0,,11.62138183585706
colosseum,656,signed_orc_auto,-0.0364011608385486,3.74,,d4-c1-n0.2-m26,4,1.0,0.2,26.0,,-0.1426913953015147
colosseum,656,signed_orc_phys_auto,-0.0340558156591583,3.74,,d4-c1-n0.2-m26,4,1.0,0.2,26.0,,-0.1426913953015147
colosseum,664,signed_orc_auto,0.1473113293182237,4.05,,d5-c1-n0.01-m4,5,1.0,0.01,4.0,,-20.746348774718008
colosseum,664,signed_orc_phys_auto,0.0496813312041005,4.05,,d5-c1-n0.01-m4,5,1.0,0.01,4.0,,-20.746348774718008
colosseum,672,signed_orc_auto,0.1757661841172605,4.2,,d5-c1-n0.01-m12,5,1.0,0.01,12.0,,4.810311591502766
colosseum,672,signed_orc_phys_auto,0.0737304144496946,4.2,,d5-c1-n0.01-m12,5,1.0,0.01,12.0,,4.810311591502766
colosseum,680,signed_orc_auto,0.2194401764955315,4.35,,d5-c1-n0.01-m20,5,1.0,0.01,20.0,,-54.85294951992347
colosseum,680,signed_orc_phys_auto,0.0799576876852709,4.35,,d5-c1-n0.01-m20,5,1.0,0.01,20.0,,-54.85294951992347
colosseum,688,signed_orc_auto,0.1775939816327608,4.52,,d5-c1-n0.01-m28,5,1.0,0.01,28.0,,-61.66605716554856
colosseum,688,signed_orc_phys_auto,0.0526454383744371,4.52,,d5-c1-n0.01-m28,5,1.0,0.01,28.0,,-61.66605716554856
colosseum,696,signed_orc_auto,0.0338243389864441,5.0,,d5-c1-n0.05-m6,5,1.0,0.05,6.0,,-11.136468161274196
colosseum,696,signed_orc_phys_auto,0.0167227520081624,5.0,,d5-c1-n0.05-m6,5,1.0,0.05,6.0,,-11.136468161274196
colosseum,704,signed_orc_auto,0.1697473204378018,4.17,,d5-c1-n0.05-m14,5,1.0,0.05,14.0,,-31.099208931298197
colosseum,704,signed_orc_phys_auto,0.0658503081602441,4.17,,d5-c1-n0.05-m14,5,1.0,0.05,14.0,,-31.099208931298197
colosseum,712,signed_orc_auto,0.2632785848302529,3.68,,d5-c1-n0.05-m22,5,1.0,0.05,22.0,,42.59701023697368
colosseum,712,signed_orc_phys_auto,0.1105955963775947,3.68,,d5-c1-n0.05-m22,5,1.0,0.05,22.0,,42.59701023697368
colosseum,720,signed_orc_auto,0.2113879206460494,3.46,,d5-c1-n0.1-m0,5,1.0,0.1,0.0,,9.58742063848517
colosseum,720,signed_orc_phys_auto,0.0796484755759812,3.46,,d5-c1-n0.1-m0,5,1.0,0.1,0.0,,9.58742063848517
colosseum,728,signed_orc_auto,0.0607783382237593,4.11,,d5-c1-n0.1-m8,5,1.0,0.1,8.0,,-86.78332400296945
colosseum,728,signed_orc_phys_auto,0.0199423454036002,4.11,,d5-c1-n0.1-m8,5,1.0,0.1,8.0,,-86.78332400296945
colosseum,736,signed_orc_auto,0.1269047286649086,3.98,,d5-c1-n0.1-m16,5,1.0,0.1,16.0,,-33.0987716054618
colosseum,736,signed_orc_phys_auto,0.0481639574516029,3.98,,d5-c1-n0.1-m16,5,1.0,0.1,16.0,,-33.0987716054618
colosseum,744,signed_orc_auto,0.0984505625487975,4.43,,d5-c1-n0.1-m24,5,1.0,0.1,24.0,,-24.36686265061513
colosseum,744,signed_orc_phys_auto,0.0459561541398038,4.43,,d5-c1-n0.1-m24,5,1.0,0.1,24.0,,-24.36686265061513
colosseum,752,signed_orc_auto,0.114314562143433,4.73,,d5-c1-n0.2-m2,5,1.0,0.2,2.0,,-8.878799685305857
colosseum,752,signed_orc_phys_auto,0.0450361529141446,4.73,,d5-c1-n0.2-m2,5,1.0,0.2,2.0,,-8.878799685305857
colosseum,760,signed_orc_auto,0.0560326544080416,4.13,,d5-c1-n0.2-m10,5,1.0,0.2,10.0,,-38.9177710392795
colosseum,760,signed_orc_phys_auto,0.0270277068807017,4.13,,d5-c1-n0.2-m10,5,1.0,0.2,10.0,,-38.9177710392795
colosseum,768,signed_orc_auto,0.0796564164076147,4.29,,d5-c1-n0.2-m18,5,1.0,0.2,18.0,,-31.815390087800928
colosseum,768,signed_orc_phys_auto,0.0329745115728816,4.29,,d5-c1-n0.2-m18,5,1.0,0.2,18.0,,-31.815390087800928
colosseum,776,signed_orc_auto,0.0545714026201208,4.82,,d5-c1-n0.2-m26,5,1.0,0.2,26.0,,-16.713459712647197
colosseum,776,signed_orc_phys_auto,0.0240354754875057,4.82,,d5-c1-n0.2-m26,5,1.0,0.2,26.0,,-16.713459712647197
colosseum,784,signed_orc_auto,0.1826528465209288,4.62,,d6-c1-n0.01-m4,6,1.0,0.01,4.0,,-71.27016179316198
colosseum,784,signed_orc_phys_auto,0.0509106331268793,4.62,,d6-c1-n0.01-m4,6,1.0,0.01,4.0,,-71.27016179316198
colosseum,792,signed_orc_auto,0.100776076224876,4.23,,d6-c1-n0.01-m12,6,1.0,0.01,12.0,,-38.33381100352402
colosseum,792,signed_orc_phys_auto,0.035570696835475,4.23,,d6-c1-n0.01-m12,6,1.0,0.01,12.0,,-38.33381100352402
colosseum,800,signed_orc_auto,0.2040545166107536,3.96,,d6-c1-n0.01-m20,6,1.0,0.01,20.0,,-45.26447944021661
colosseum,800,signed_orc_phys_auto,0.0534574644938188,3.96,,d6-c1-n0.01-m20,6,1.0,0.01,20.0,,-45.26447944021661
colosseum,808,signed_orc_auto,0.0928910135445852,3.97,,d6-c1-n0.01-m28,6,1.0,0.01,28.0,,17.257976850404198
colosseum,808,signed_orc_phys_auto,0.0310598907479021,3.97,,d6-c1-n0.01-m28,6,1.0,0.01,28.0,,17.257976850404198
colosseum,816,signed_orc_auto,0.2478847320969737,3.94,,d6-c1-n0.05-m6,6,1.0,0.05,6.0,,20.366556504039107
colosseum,816,signed_orc_phys_auto,0.0722512809803741,3.94,,d6-c1-n0.05-m6,6,1.0,0.05,6.0,,20.366556504039107
colosseum,824,signed_orc_auto,0.1101605049435234,4.54,,d6-c1-n0.05-m14,6,1.0,0.05,14.0,,-23.73030057471971
colosseum,824,signed_orc_phys_auto,0.0411268801762848,4.54,,d6-c1-n0.05-m14,6,1.0,0.05,14.0,,-23.73030057471971
colosseum,832,signed_orc_auto,0.2016396206255842,4.03,,d6-c1-n0.05-m22,6,1.0,0.05,22.0,,-45.52045236277918
colosseum,832,signed_orc_phys_auto,0.0543903099751702,4.03,,d6-c1-n0.05-m22,6,1.0,0.05,22.0,,-45.52045236277918
colosseum,840,signed_orc_auto,0.1828830608819089,4.48,,d6-c1-n0.1-m0,6,1.0,0.1,0.0,,-39.57480106909405
colosseum,840,signed_orc_phys_auto,0.0548330290675352,4.48,,d6-c1-n0.1-m0,6,1.0,0.1,0.0,,-39.57480106909405
colosseum,848,signed_orc_auto,0.1723376407267927,4.96,,d6-c1-n0.1-m8,6,1.0,0.1,8.0,,-25.63865350280647
colosseum,848,signed_orc_phys_auto,0.0483548301757343,4.96,,d6-c1-n0.1-m8,6,1.0,0.1,8.0,,-25.63865350280647
colosseum,856,signed_orc_auto,0.2437548162787201,3.93,,d6-c1-n0.1-m16,6,1.0,0.1,16.0,,25.16152689968876
colosseum,856,signed_orc_phys_auto,0.0583106231046582,3.93,,d6-c1-n0.1-m16,6,1.0,0.1,16.0,,25.16152689968876
colosseum,864,signed_orc_auto,0.1690676387536354,4.52,,d6-c1-n0.1-m24,6,1.0,0.1,24.0,,-60.5179251733376
colosseum,864,signed_orc_phys_auto,0.0474449369086885,4.52,,d6-c1-n0.1-m24,6,1.0,0.1,24.0,,-60.5179251733376
colosseum,872,signed_orc_auto,0.1540213841689227,4.08,,d6-c1-n0.2-m2,6,1.0,0.2,2.0,,-31.49232593408417
colosseum,872,signed_orc_phys_auto,0.0416957261432884,4.08,,d6-c1-n0.2-m2,6,1.0,0.2,2.0,,-31.49232593408417
colosseum,880,signed_orc_auto,0.1697159622514193,4.08,,d6-c1-n0.2-m10,6,1.0,0.2,10.0,,76.14894406390464
colosseum,880,signed_orc_phys_auto,0.0316157189507378,4.08,,d6-c1-n0.2-m10,6,1.0,0.2,10.0,,76.14894406390464
colosseum,888,signed_orc_auto,0.0913024499126974,5.08,,d6-c1-n0.2-m18,6,1.0,0.2,18.0,,-56.8144767768981
colosseum,888,signed_orc_phys_auto,0.0225004988829403,5.08,,d6-c1-n0.2-m18,6,1.0,0.2,18.0,,-56.8144767768981
colosseum,896,signed_orc_auto,-0.0979846693460675,3.89,,d6-c1-n0.2-m26,6,1.0,0.2,26.0,,-29.98682930273377
colosseum,896,signed_orc_phys_auto,-0.0381846677571382,3.89,,d6-c1-n0.2-m26,6,1.0,0.2,26.0,,-29.98682930273377
sadspheres,1,signed_orc_t8,0.0982791307180332,4.76,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,1,signed_orc_phys_t8,0.363448694889271,4.76,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,1,signed_orc_t16,0.0946866045143995,4.76,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,1,signed_orc_phys_t16,0.1860333496450885,4.76,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,1,dc_wasserstein_ollivier,0.1696477532386779,7.09,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,1,orc,0.0235675234771306,3.03,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,1,laziness_knn_t5,-4.109523773193359,1.04,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,1,hickock,2.029863136740771,13.75,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,9,signed_orc_t8,-0.0920085231115931,5.3,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,9,signed_orc_phys_t8,-1.011781951568243,5.3,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,9,signed_orc_t16,-0.1822805987220525,5.3,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,9,signed_orc_phys_t16,-0.9441515740353574,5.3,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,9,dc_wasserstein_ollivier,-0.2826907634735107,5.2,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,9,orc,-0.058369058102747,3.22,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,9,laziness_knn_t5,-4.431046485900879,0.26,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,9,hickock,-3.055793095435188,13.91,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,17,signed_orc_t8,0.0021861543196998,4.93,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,17,signed_orc_phys_t8,0.0267429516736388,4.93,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,17,signed_orc_t16,-0.0071645769849532,4.93,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,17,signed_orc_phys_t16,-0.0441954150464952,4.93,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,17,dc_wasserstein_ollivier,0.0341232419013977,5.15,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,17,orc,-0.086376026404232,4.82,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,17,laziness_knn_t5,-4.122621536254883,0.29,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,17,hickock,1.4829366732297216,17.95,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,25,signed_orc_t8,0.0757942328633827,6.25,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,25,signed_orc_phys_t8,0.2758039270747633,6.25,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,25,signed_orc_t16,0.071360860398348,6.25,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,25,signed_orc_phys_t16,0.1402410273033089,6.25,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,25,dc_wasserstein_ollivier,0.164290964603424,8.25,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,25,orc,-0.0937404327269028,5.21,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,25,laziness_knn_t5,-4.407318115234375,0.58,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,25,hickock,2.1208639408004624,16.44,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,33,signed_orc_t8,-0.1177655208032581,5.57,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,33,signed_orc_phys_t8,-1.654950290428244,5.57,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,33,signed_orc_t16,-0.1498356603053459,5.57,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,33,signed_orc_phys_t16,-0.8749825148755644,5.57,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,33,dc_wasserstein_ollivier,-0.280289888381958,7.93,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,33,orc,0.0999792187639685,5.6,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,33,laziness_knn_t5,-3.945724487304688,0.79,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,33,hickock,-3.005866090834129,17.51,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,41,signed_orc_t8,-0.031998080110636,4.31,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,41,signed_orc_phys_t8,-0.521445172024862,4.31,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,41,signed_orc_t16,0.0024742845760849,4.31,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,41,signed_orc_phys_t16,0.0185872872394859,4.31,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,41,dc_wasserstein_ollivier,-0.0410289764404296,9.43,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,41,orc,0.0370622225249039,5.26,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,41,laziness_knn_t5,-3.9002861976623535,0.56,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,41,hickock,1.4598581950137264,18.38,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,49,signed_orc_t8,0.0828281082441777,4.9,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,49,signed_orc_phys_t8,0.3340242948020319,4.9,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,49,signed_orc_t16,0.1162990572645679,4.9,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,49,signed_orc_phys_t16,0.2372293545148284,4.9,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,49,dc_wasserstein_ollivier,0.1997504234313964,9.52,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,49,orc,0.0182070976869731,4.79,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,49,laziness_knn_t5,-4.014448642730713,0.47,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,49,hickock,2.133730821037489,16.2,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,57,signed_orc_t8,-0.1593672624022424,4.77,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,57,signed_orc_phys_t8,-1.841709124271213,4.77,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,57,signed_orc_t16,-0.1357853678172603,4.77,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,57,signed_orc_phys_t16,-0.6927345675209445,4.77,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,57,dc_wasserstein_ollivier,-0.2629594802856445,8.85,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,57,orc,-0.009733908975074,5.66,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,57,laziness_knn_t5,-4.099521636962891,0.45,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,57,hickock,-2.8611580850557123,15.58,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,65,signed_orc_t8,-0.0969654054678943,7.22,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,65,signed_orc_phys_t8,-0.1077751837187861,7.22,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,65,signed_orc_t16,-0.1945037782610424,7.22,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,65,signed_orc_phys_t16,-0.1563327577710614,7.22,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,65,dc_wasserstein_ollivier,0.0022182464599609,5.31,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,65,orc,-0.1001012589351767,6.93,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,65,laziness_knn_t5,-4.951948165893555,0.65,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,65,hickock,5.743319135578662,18.17,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,73,signed_orc_t8,0.2240207454180414,6.6,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,73,signed_orc_phys_t8,0.1280484158396299,6.6,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,73,signed_orc_t16,0.2360581234661604,6.6,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,73,signed_orc_phys_t16,0.0900954854919237,6.6,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,73,dc_wasserstein_ollivier,0.1206884980201721,9.14,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,73,orc,-0.1285545145613078,7.14,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,73,laziness_knn_t5,-4.891984462738037,0.29,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,73,hickock,6.898996081181299,16.61,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,81,signed_orc_t8,-0.0556905232759615,6.61,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,81,signed_orc_phys_t8,-0.0386765177188208,6.61,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,81,signed_orc_t16,-0.0742155166290498,6.61,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,81,signed_orc_phys_t16,-0.0393596813295723,6.61,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,81,dc_wasserstein_ollivier,-0.494380235671997,8.72,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,81,orc,-0.106714389471227,6.53,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,81,laziness_knn_t5,-4.940109252929688,0.6,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,81,hickock,3.688807557953457,18.36,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,89,signed_orc_t8,0.0481703779870056,6.33,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,89,signed_orc_phys_t8,0.0445918411045689,6.33,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,89,signed_orc_t16,-0.0592443710046538,6.33,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,89,signed_orc_phys_t16,-0.0431481466611194,6.33,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,89,dc_wasserstein_ollivier,-0.012216567993164,10.08,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,89,orc,-0.0647802874610864,6.3,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,89,laziness_knn_t5,-4.863643169403076,0.51,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,89,hickock,5.842233501405914,17.53,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,97,signed_orc_t8,0.2239810618292197,6.7,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,97,signed_orc_phys_t8,0.1374654092917143,6.7,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,97,signed_orc_t16,0.2813489189663645,6.7,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,97,signed_orc_phys_t16,0.1109917119898192,6.7,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,97,dc_wasserstein_ollivier,0.1139954924583435,8.94,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,97,orc,-0.0598754018845219,6.73,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,97,laziness_knn_t5,-4.762004852294922,0.79,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,97,hickock,6.908044629301234,16.0,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,105,signed_orc_t8,-0.0483354330974252,6.59,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,105,signed_orc_phys_t8,-0.0361714233985789,6.59,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,105,signed_orc_t16,-0.2086658601369127,6.59,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,105,signed_orc_phys_t16,-0.115068481583038,6.59,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,105,dc_wasserstein_ollivier,-0.539664626121521,9.37,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,105,orc,-0.010687232587618,6.77,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,105,laziness_knn_t5,-4.946585655212402,0.55,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,105,hickock,3.56741960263906,15.64,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,113,signed_orc_t8,-0.0015481692426471,6.09,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,113,signed_orc_phys_t8,-0.0016059894566909,6.09,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,113,signed_orc_t16,-0.1285685414853851,6.09,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,113,signed_orc_phys_t16,-0.0973567660994601,6.09,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,113,dc_wasserstein_ollivier,-0.00568687915802,9.93,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,113,orc,0.0328959424664114,6.61,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,113,laziness_knn_t5,-4.447031021118164,0.6,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,113,hickock,5.807517272561948,17.36,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,121,signed_orc_t8,0.3140828975422818,6.16,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,121,signed_orc_phys_t8,0.0923411019071078,6.16,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,121,signed_orc_t16,0.4947596822085523,6.16,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,121,signed_orc_phys_t16,0.1266470675987383,6.16,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,121,dc_wasserstein_ollivier,0.3757344484329223,11.55,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,121,orc,-0.116225740861239,7.79,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,121,laziness_knn_t5,-5.151544094085693,0.47,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,121,hickock,12.033638047646726,16.71,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,129,signed_orc_t8,0.0494873930450637,6.15,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,129,signed_orc_phys_t8,0.0170148392416133,6.15,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,129,signed_orc_t16,0.3471232874204648,6.15,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,129,signed_orc_phys_t16,0.1170469792030134,6.15,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,129,dc_wasserstein_ollivier,-0.57259202003479,5.79,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,129,orc,-0.1941082998118166,7.17,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,129,laziness_knn_t5,-5.699324607849121,0.47,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,129,hickock,9.620105167884192,19.0,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,137,signed_orc_t8,0.1437774896702169,5.67,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,137,signed_orc_phys_t8,0.0573188466505869,5.67,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,137,signed_orc_t16,0.3118751945793144,5.67,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,137,signed_orc_phys_t16,0.1231090163013849,5.67,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,137,dc_wasserstein_ollivier,0.0068943500518798,8.13,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,137,orc,-0.0786623044035435,6.41,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,137,laziness_knn_t5,-5.194083213806152,0.35,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,137,hickock,10.271317922909612,19.06,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,145,signed_orc_t8,0.336243377299587,6.65,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,145,signed_orc_phys_t8,0.1010718836438486,6.65,,4-Sphere,4,,0.0,,Sphere,2.0
