instance,n_traj,err,name,dim,noise,ks_true,coverage,n_visited,eval_dist,kappa_plus,frac,ent_cak_t2,ent_cak_t4,ent_cak_t8
841,100,,d6-c1-n0.1-m1,6,0.1,-28.27057085781108,0.734,2202,0.568,-0.2838135643173794,1.0,4.646358013153076,5.74970293045044,6.5022172927856445
854,50,,d6-c1-n0.1-m14,6,0.1,-26.73210065400279,0.493,1478,0.0,-0.47634715650158,1.0,3.872363328933716,4.973890781402588,5.861918926239014
882,25,,d6-c1-n0.2-m12,6,0.2,-34.46401744692712,0.301,904,0.5143,0.3302767307422214,1.0,3.045984029769897,4.063181400299072,4.967636585235596
303,10,,d2-c1-n0.01-m3,2,0.01,-1.704752151195842,0.095,284,0.5225,0.8438807746652379,0.0,3.35465669631958,3.611078977584839,3.846400499343872
330,250,,d2-c1-n0.05-m0,2,0.05,0.1641133119551789,0.935,2805,0.0,0.0798736380192058,0.0,5.668272495269775,6.318963050842285,6.943783760070801
343,100,,d2-c1-n0.05-m13,2,0.05,-4.378023159484492,0.674,2023,0.0298,-0.0041858112229228,0.25,5.27535343170166,5.968078136444092,6.617928504943848
371,50,,d2-c1-n0.1-m11,2,0.1,-16.934696980264345,0.441,1324,0.0,-0.0453143110846585,0.025,4.699761390686035,5.418522834777832,6.046463966369629
399,25,,d2-c1-n0.2-m9,2,0.2,0.678826668015989,0.269,808,0.1837,0.3398760785686801,0.075,3.306838274002075,3.871955156326294,4.471414089202881
427,10,,d3-c1-n0.01-m7,3,0.01,-41.3525179488977,0.115,345,0.7166,0.6356888493313316,0.0,3.2446861267089844,3.6920106410980233,4.090051174163818
454,250,,d3-c1-n0.05-m4,3,0.05,-4.99685320061184,0.946,2838,0.0,-0.0408117847986957,0.725,5.585557460784912,6.541224956512451,7.248886108398437
482,100,,d3-c1-n0.1-m2,3,0.1,-3.557038532205605,0.72,2160,0.0,-0.097273283293648,0.025,5.072638511657715,5.9441752433776855,6.627021789550781
510,50,,d3-c1-n0.2-m0,3,0.2,9.530164910380307,0.495,1486,0.1954,0.0253978877065274,0.075,4.52049732208252,5.397732257843018,6.018016815185547
523,25,,d3-c1-n0.2-m13,3,0.2,-9.60260942351796,0.276,828,0.2916,0.0869125894011153,0.375,4.40210485458374,5.11025333404541,5.63912296295166
551,10,,d4-c1-n0.01-m11,4,0.01,-12.598162870506057,0.128,384,0.363,0.641442278247298,0.4375,3.0763370990753174,3.4811208248138428,3.8450539112091056
578,250,,d4-c1-n0.05-m8,4,0.05,-22.05882557409797,0.954,2862,0.0,-0.0551007887233215,0.475,5.611230373382568,6.604211330413818,7.241115570068359
606,100,,d4-c1-n0.1-m6,4,0.1,-27.860036231503933,0.732,2196,0.0,-0.1558947033544009,0.45,5.3027873039245605,6.338015079498291,6.977278232574463
634,50,,d4-c1-n0.2-m4,4,0.2,-5.665571274105821,0.48,1439,0.0,0.0843279715356823,0.925,4.319519996643066,5.293084144592285,6.139186382293701
662,25,,d5-c1-n0.01-m2,5,0.01,-1.454894501301056,0.295,886,0.0,0.5965389386468922,1.0,3.3147530555725098,4.366764068603516,5.369414329528809
690,10,,d5-c1-n0.05-m0,5,0.05,19.46385767445848,0.13,390,0.7314,0.8313529252030752,0.025,2.582655668258667,3.3312172889709477,4.024327754974365
702,250,,d5-c1-n0.05-m12,5,0.05,-8.094765280509788,0.968,2903,0.0,-0.1972547838759607,0.0875,5.449618339538574,6.477947235107422,7.088290691375732
730,100,,d5-c1-n0.1-m10,5,0.1,-67.17285898139227,0.743,2228,0.0,-0.2374727647914389,0.6,5.065271854400635,6.061924934387207,6.682089328765869
758,50,,d5-c1-n0.2-m8,5,0.2,-31.847402516207318,0.494,1481,0.5726,-0.020338086670993,1.0,4.1311869621276855,5.1172051429748535,5.929268836975098
786,25,,d6-c1-n0.01-m6,6,0.01,19.57578791881146,0.28,841,0.7253,0.298692695067046,0.25,3.092446565628052,4.022187232971191,4.822738170623779
814,10,,d6-c1-n0.05-m4,6,0.05,-47.9480359713048,0.118,353,0.0,0.9831186921405974,1.0,1.3006693124771118,1.949063897132873,2.7321999073028564
841,250,,d6-c1-n0.1-m1,6,0.1,-28.27057085781108,0.954,2861,0.0,-0.1374522212619083,1.0,5.182125091552734,6.201457977294922,6.833283424377441
854,100,,d6-c1-n0.1-m14,6,0.1,-26.73210065400279,0.731,2194,0.619,-0.0062721261232616,0.675,4.1956400871276855,5.341272354125977,6.252562046051025
882,50,,d6-c1-n0.2-m12,6,0.2,-34.46401744692712,0.5,1499,0.0,-0.4655212906717068,1.0,3.3418095111846924,4.530387878417969,5.593969821929932
303,25,,d2-c1-n0.01-m3,2,0.01,-1.704752151195842,0.233,698,0.2735,-0.0689381330644179,0.025,4.359874248504639,4.82304573059082,5.258605480194092
331,10,,d2-c1-n0.05-m1,2,0.05,0.7737598105819261,0.105,314,0.3563,0.6288578824864582,0.0,2.888536214828491,3.12094521522522,3.4677321910858154
343,250,,d2-c1-n0.05-m13,2,0.05,-4.378023159484492,0.931,2793,0.0,0.0612095865568528,0.0,5.705667972564697,6.34253454208374,6.956268310546875
371,100,,d2-c1-n0.1-m11,2,0.1,-16.934696980264345,0.686,2059,0.0,-0.1963271433613481,0.4625,5.221622467041016,6.1330389976501465,6.834463596343994
399,50,,d2-c1-n0.2-m9,2,0.2,0.678826668015989,0.452,1355,0.0465,-0.149956912905558,0.3,4.203258037567139,5.012650966644287,5.788712501525879
427,25,,d3-c1-n0.01-m7,3,0.01,-41.3525179488977,0.273,820,0.3939,0.0896274353819398,0.15,3.905714511871338,4.57457971572876,5.124101161956787
455,10,,d3-c1-n0.05-m5,3,0.05,0.1038120113334293,0.12,359,0.4814,0.3744926528415238,0.2,3.135684967041016,3.6755523681640634,4.199420928955078
482,250,,d3-c1-n0.1-m2,3,0.1,-3.557038532205605,0.956,2868,0.0,-0.1094121427937539,0.025,5.498652458190918,6.356770515441895,6.992494106292725
510,100,,d3-c1-n0.2-m0,3,0.2,9.530164910380307,0.711,2133,0.1954,-0.2612345461939312,0.2625,5.009896278381348,5.79675817489624,6.477928161621094
523,50,,d3-c1-n0.2-m13,3,0.2,-9.60260942351796,0.467,1402,0.0,0.1049296687861882,0.1625,4.8018798828125,5.546534061431885,6.1092400550842285
551,25,,d4-c1-n0.01-m11,4,0.01,-12.598162870506057,0.281,844,0.4686,0.1911596631331905,0.1,3.5958802700042725,4.27802848815918,4.946302890777588
579,10,,d4-c1-n0.05-m9,4,0.05,-12.708320135998806,0.113,338,0.6445,0.7699340449495209,0.0,2.0515787601470947,2.642789125442505,3.311728000640869
606,250,,d4-c1-n0.1-m6,4,0.1,-27.860036231503933,0.955,2864,0.0,-0.0425456311464409,0.525,5.644040107727051,6.678498268127441,7.304405212402344
634,100,,d4-c1-n0.2-m4,4,0.2,-5.665571274105821,0.717,2150,0.4146,0.1050640890749665,1.0,4.914164066314697,5.933189392089844,6.718661785125732
662,50,,d5-c1-n0.01-m2,5,0.01,-1.454894501301056,0.486,1457,0.4547,0.5531557351956036,0.275,4.359316349029541,5.447543621063232,6.20536994934082
690,25,,d5-c1-n0.05-m0,5,0.05,19.46385767445848,0.272,817,0.0,0.6520899826627811,0.9375,3.3654122352600098,4.38571310043335,5.216235637664795
703,10,,d5-c1-n0.05-m13,5,0.05,6.3932786146544505,0.118,354,0.7309,0.8499492354499454,0.0,1.4680231809616089,2.081681489944458,2.8299217224121094
730,250,,d5-c1-n0.1-m10,5,0.1,-67.17285898139227,0.961,2884,0.0,-0.5388290065692146,0.7,5.417096138000488,6.40242862701416,7.021827697753906
758,100,,d5-c1-n0.2-m8,5,0.2,-31.847402516207318,0.724,2172,0.4874,-0.0433208718895883,1.0,4.584024906158447,5.761741161346436,6.569014072418213
786,50,,d6-c1-n0.01-m6,6,0.01,19.57578791881146,0.51,1531,0.0,0.5257718984971768,0.0375,4.106950759887695,5.080195426940918,5.762592315673828
814,25,,d6-c1-n0.05-m4,6,0.05,-47.9480359713048,0.296,889,0.0,-0.1338638475747771,1.0,3.815033674240112,4.708763122558594,5.388745307922363
842,10,,d6-c1-n0.1-m2,6,0.1,-70.57962561965199,0.123,370,0.6791,0.9550151879556056,1.0,1.692304253578186,2.4261765480041504,3.254690170288086
854,250,,d6-c1-n0.1-m14,6,0.1,-26.73210065400279,0.967,2901,0.0,-0.4050366633193668,1.0,5.086167335510254,6.216716289520264,6.9745774269104
882,100,,d6-c1-n0.2-m12,6,0.2,-34.46401744692712,0.719,2157,0.4214,-0.109070307997024,1.0,4.375747203826904,5.493978023529053,6.344184875488281
303,50,,d2-c1-n0.01-m3,2,0.01,-1.704752151195842,0.436,1307,0.0989,-0.0450808417354896,0.0375,4.434836864471436,5.08332633972168,5.717006206512451
331,25,,d2-c1-n0.05-m1,2,0.05,0.7737598105819261,0.248,743,0.0258,-0.251438641329114,0.0,4.090011119842529,4.387199401855469,4.699294567108154
344,10,,d2-c1-n0.05-m14,2,0.05,3.330936894367293,0.105,316,0.0464,0.7153654634415182,0.0125,3.454296827316284,3.625760316848755,3.744126558303833
371,250,,d2-c1-n0.1-m11,2,0.1,-16.934696980264345,0.933,2798,0.0,-0.118888163426957,0.0875,5.631839752197266,6.463284969329834,7.163217067718506
399,100,,d2-c1-n0.2-m9,2,0.2,0.678826668015989,0.695,2085,0.0,-0.1714500904971027,0.0,5.350757122039795,6.011135578155518,6.570347785949707
427,50,,d3-c1-n0.01-m7,3,0.01,-41.3525179488977,0.45,1351,0.2221,0.2189713950396637,0.1375,4.6031174659729,5.480313777923584,6.085831642150879
455,25,,d3-c1-n0.05-m5,3,0.05,0.1038120113334293,0.255,764,0.1445,0.3770501186685798,0.0375,3.97566294670105,4.624500274658203,5.159487724304199
483,10,,d3-c1-n0.1-m3,3,0.1,4.107036960514779,0.114,342,0.5835,0.5916834184084308,0.0,2.3804244995117188,2.7075695991516118,3.001255512237549
510,250,,d3-c1-n0.2-m0,3,0.2,9.530164910380307,0.955,2865,0.0,0.1208373413536771,0.15,5.329266548156738,6.264725685119629,7.002543926239014
523,100,,d3-c1-n0.2-m13,3,0.2,-9.60260942351796,0.707,2121,0.0,-0.1698127299525324,0.125,5.3436479568481445,6.105181217193604,6.701367378234863
551,50,,d4-c1-n0.01-m11,4,0.01,-12.598162870506057,0.47,1410,0.2583,0.0166259044470715,0.9125,4.208397388458252,5.211129188537598,6.008995056152344
579,25,,d4-c1-n0.05-m9,4,0.05,-12.708320135998806,0.293,880,0.378,0.2562217302993593,1.0,4.01985502243042,4.886096000671387,5.538771629333496
607,10,,d4-c1-n0.1-m7,4,0.1,-12.183740340828578,0.123,368,0.5093,0.3625960824848903,0.0625,2.4496819972991943,2.6860501766204834,2.9083898067474365
634,250,,d4-c1-n0.2-m4,4,0.2,-5.665571274105821,0.952,2855,0.0,-0.0582439823137709,0.9,5.36093282699585,6.3369622230529785,7.0629472732543945
662,100,,d5-c1-n0.01-m2,5,0.01,-1.454894501301056,0.72,2161,0.0,-0.086176580835011,0.3,4.940490245819092,6.063640594482422,6.785736083984375
690,50,,d5-c1-n0.05-m0,5,0.05,19.46385767445848,0.487,1460,0.0,0.2997142114759136,0.0125,4.5129828453063965,5.47312068939209,6.154616355895996
703,25,,d5-c1-n0.05-m13,5,0.05,6.3932786146544505,0.29,870,0.6277,0.6755663505782882,0.0,2.954448699951172,3.7212045192718506,4.506830215454102
731,10,,d5-c1-n0.1-m11,5,0.1,-18.969061686030443,0.129,386,0.617,0.6447376003346929,1.0,2.389072895050049,3.1981003284454346,4.034804821014404
758,250,,d5-c1-n0.2-m8,5,0.2,-31.847402516207318,0.947,2842,0.0,-0.4404119272486662,1.0,5.224257469177246,6.377616882324219,7.089097499847412
786,100,,d6-c1-n0.01-m6,6,0.01,19.57578791881146,0.744,2231,0.0,-0.1720936652854488,0.0625,4.855044841766357,5.858081340789795,6.492495059967041
814,50,,d6-c1-n0.05-m4,6,0.05,-47.9480359713048,0.479,1438,0.0,-0.5588876275312995,0.9375,3.914829969406128,4.999628067016602,5.854286193847656
842,25,,d6-c1-n0.1-m2,6,0.1,-70.57962561965199,0.295,885,0.0,-0.2405147878739768,1.0,3.5499579906463623,4.632517337799072,5.440967082977295
870,10,,d6-c1-n0.2-m0,6,0.2,-34.693294949412,0.128,385,0.7407,0.8761609351370123,0.2375,0.8253822326660156,1.2688558101654053,1.8297786712646484
882,250,,d6-c1-n0.2-m12,6,0.2,-34.46401744692712,0.961,2882,0.0,-0.911786138458666,1.0,5.076932430267334,6.1526360511779785,6.891271114349365
303,100,,d2-c1-n0.01-m3,2,0.01,-1.704752151195842,0.657,1970,0.0,-0.0796489829870736,0.0375,5.068976879119873,5.707993984222412,6.3573737144470215
331,50,,d2-c1-n0.05-m1,2,0.05,0.7737598105819261,0.414,1243,0.1646,0.212274477067885,0.1375,3.3426079750061035,3.908708333969116,4.638025760650635
344,25,,d2-c1-n0.05-m14,2,0.05,3.330936894367293,0.235,705,0.3982,0.4985828412902605,0.0,3.8866024017333984,4.005563735961914,4.150863170623779
372,10,,d2-c1-n0.1-m12,2,0.1,-0.6620962286516345,0.121,362,0.2454,0.3607928134061925,0.5375,2.281909465789795,2.9182567596435547,3.6814467906951904
399,250,,d2-c1-n0.2-m9,2,0.2,0.678826668015989,0.952,2857,0.0,-0.1704522465174642,0.0,5.625088214874268,6.349488735198975,6.970645427703857
427,100,,d3-c1-n0.01-m7,3,0.01,-41.3525179488977,0.701,2103,0.0,0.1814646518880944,0.0875,5.161336421966553,6.043491840362549,6.625718593597412
455,50,,d3-c1-n0.05-m5,3,0.05,0.1038120113334293,0.458,1375,0.1631,0.068375701239846,0.5,4.24850606918335,5.187026500701904,6.063490390777588
483,25,,d3-c1-n0.1-m3,3,0.1,4.107036960514779,0.277,831,0.247,0.1830928192899019,0.3375,3.4340858459472656,4.440024375915527,5.250390529632568
511,10,,d3-c1-n0.2-m1,3,0.2,-3.66641372894382,0.122,366,0.3739,0.7550026735347815,0.1375,3.143637180328369,3.6905269622802734,4.1728835105896
523,250,,d3-c1-n0.2-m13,3,0.2,-9.60260942351796,0.958,2875,0.0,0.1859963026294165,0.075,5.580715179443359,6.374734401702881,6.991842746734619
551,100,,d4-c1-n0.01-m11,4,0.01,-12.598162870506057,0.71,2131,0.1114,-0.090081174348762,0.6875,4.928598880767822,5.996248245239258,6.774599552154541
579,50,,d4-c1-n0.05-m9,4,0.05,-12.708320135998806,0.475,1424,0.0,-0.1317299183342477,0.675,4.618670463562012,5.596397876739502,6.266059875488281
607,25,,d4-c1-n0.1-m7,4,0.1,-12.183740340828578,0.275,824,0.265,0.3685642369767659,0.1,3.894942045211792,4.731805324554443,5.349999904632568
635,10,,d4-c1-n0.2-m5,4,0.2,-39.18539102422648,0.128,384,0.3343,0.4696566973508079,0.4875,3.143018245697021,3.787266492843628,4.300174236297607
662,250,,d5-c1-n0.01-m2,5,0.01,-1.454894501301056,0.951,2853,0.0,-0.0315589818314209,0.275,5.327287197113037,6.490553379058838,7.201425075531006
690,100,,d5-c1-n0.05-m0,5,0.05,19.46385767445848,0.731,2192,0.436,0.1453384513744582,0.0125,4.9227728843688965,6.002766132354736,6.68808126449585
703,50,,d5-c1-n0.05-m13,5,0.05,6.3932786146544505,0.485,1456,0.0,-0.3821105439771299,0.0625,4.10858678817749,5.204400062561035,5.994667053222656
731,25,,d5-c1-n0.1-m11,5,0.1,-18.969061686030443,0.291,872,0.0,0.408037485270961,0.95,3.772698163986206,4.624983310699463,5.271298885345459
759,10,,d5-c1-n0.2-m9,5,0.2,-18.93721874462364,0.133,399,1.005,0.6061516039199502,0.4375,2.226200580596924,2.797837018966675,3.303478717803955
786,250,,d6-c1-n0.01-m6,6,0.01,19.57578791881146,0.97,2909,0.0,-0.2110825117360695,0.1625,5.230482578277588,6.237338542938232,6.858895778656006
814,100,,d6-c1-n0.05-m4,6,0.05,-47.9480359713048,0.732,2195,0.5407,-1.0948366496428923,1.0,4.530396461486816,5.705045223236084,6.520718574523926
842,50,,d6-c1-n0.1-m2,6,0.1,-70.57962561965199,0.513,1539,0.0,-0.4563536779261967,1.0,4.0054240226745605,5.077723979949951,5.961589813232422
870,25,,d6-c1-n0.2-m0,6,0.2,-34.693294949412,0.291,874,0.2794,0.1894403744418638,1.0,2.979843616485596,3.985763549804688,4.961974620819092
883,10,,d6-c1-n0.2-m13,6,0.2,-26.5858890924547,0.136,409,0.4815,0.8443151805047041,1.0,1.8325417041778564,2.402540683746338,3.060412168502808
303,250,,d2-c1-n0.01-m3,2,0.01,-1.704752151195842,0.937,2812,0.0,0.0325817704680079,0.025,5.723855495452881,6.374845027923584,6.947949409484863
331,100,,d2-c1-n0.05-m1,2,0.05,0.7737598105819261,0.654,1963,0.0,-0.0591398585195416,0.0,5.016667366027832,5.611486911773682,6.294903755187988
344,50,,d2-c1-n0.05-m14,2,0.05,3.330936894367293,0.452,1355,0.0464,-0.0651920321447202,0.225,4.502480030059815,5.269620895385742,5.94771146774292
372,25,,d2-c1-n0.1-m12,2,0.1,-0.6620962286516345,0.271,812,0.037,-0.0187083581799723,0.0,4.023031711578369,4.4431891441345215,4.927866458892822
400,10,,d2-c1-n0.2-m10,2,0.2,4.735398380876656,0.118,355,0.3297,0.4437314894834511,0.0125,2.806786298751831,3.267567873001098,3.722591161727905
427,250,,d3-c1-n0.01-m7,3,0.01,-41.3525179488977,0.951,2854,0.0,0.0899923792358539,0.2,5.630530834197998,6.481941223144531,7.007682800292969
455,100,,d3-c1-n0.05-m5,3,0.05,0.1038120113334293,0.674,2023,0.1445,0.0325455809499747,0.7125,5.325210094451904,6.192240715026856,6.83655309677124
483,50,,d3-c1-n0.1-m3,3,0.1,4.107036960514779,0.455,1366,0.2548,0.0714447977306028,0.3375,4.332963466644287,5.1803483963012695,5.92620325088501
511,25,,d3-c1-n0.2-m1,3,0.2,-3.66641372894382,0.284,852,0.0,0.1479083162725616,0.55,4.151207447052002,4.970548152923584,5.601634502410889
524,10,,d3-c1-n0.2-m14,3,0.2,-10.794922538515332,0.119,357,0.4459,0.2576554451671197,0.05,3.121500015258789,3.5394890308380127,3.933213949203491
551,250,,d4-c1-n0.01-m11,4,0.01,-12.598162870506057,0.962,2886,0.0,-0.0303263527176094,0.7625,5.616860389709473,6.655348300933838,7.318126201629639
579,100,,d4-c1-n0.05-m9,4,0.05,-12.708320135998806,0.72,2160,0.0,-0.0427157822371625,0.825,5.16661262512207,6.183549404144287,6.89682149887085
607,50,,d4-c1-n0.1-m7,4,0.1,-12.183740340828578,0.48,1441,0.0,-0.0177883693596442,0.85,4.5813164710998535,5.59717321395874,6.3616461753845215
635,25,,d4-c1-n0.2-m5,4,0.2,-39.18539102422648,0.278,835,0.0,-0.0558623006573853,1.0,4.334519863128662,5.062216281890869,5.61264181137085
663,10,,d5-c1-n0.01-m3,5,0.01,2.1789181931808583,0.122,365,0.8218,0.7291207062861963,0.2625,1.89398193359375,2.471921920776367,3.0583627223968506
690,250,,d5-c1-n0.05-m0,5,0.05,19.46385767445848,0.96,2881,0.0,0.0705186122233417,0.0,5.336982250213623,6.36507511138916,7.034198760986328
703,100,,d5-c1-n0.05-m13,5,0.05,6.3932786146544505,0.734,2201,0.6016,0.3540388971951321,0.0375,4.82077169418335,5.807273864746094,6.505763530731201
731,50,,d5-c1-n0.1-m11,5,0.1,-18.969061686030443,0.487,1461,0.5534,-0.0951291210145859,0.2875,4.55961275100708,5.467493534088135,6.115416526794434
759,25,,d5-c1-n0.2-m9,5,0.2,-18.93721874462364,0.294,881,0.6165,0.7851873730722668,0.0,2.6085097789764404,3.575977325439453,4.48151445388794
787,10,,d6-c1-n0.01-m7,6,0.01,-45.17999519324027,0.131,392,0.5448,0.744514138681738,1.0,1.5968329906463623,2.299044609069824,3.062431812286377
814,250,,d6-c1-n0.05-m4,6,0.05,-47.9480359713048,0.95,2851,0.0,-1.081212754152605,1.0,5.164156436920166,6.322680473327637,7.024739742279053
842,100,,d6-c1-n0.1-m2,6,0.1,-70.57962561965199,0.741,2222,0.0,-0.7322313147034107,1.0,4.723296165466309,5.778425693511963,6.526040554046631
870,50,,d6-c1-n0.2-m0,6,0.2,-34.693294949412,0.486,1459,0.0,-0.0605903864195844,1.0,3.834116697311402,4.799981117248535,5.723159313201904
883,25,,d6-c1-n0.2-m13,6,0.2,-26.5858890924547,0.299,898,0.0,0.1224354572132596,1.0,3.515706777572632,4.341176986694336,5.117741584777832
300,50,,d2-c1-n0.01-m0,2,0.01,-4.073403328580132,0.42,1260,0.0825,0.0067468962464947,0.0125,4.392527103424072,5.020254611968994,5.748366832733154
313,25,,d2-c1-n0.01-m13,2,0.01,-2.9443229796812918,0.245,735,0.0922,0.1262560391070552,0.0625,4.148597240447998,4.564980983734131,4.950202465057373
341,10,,d2-c1-n0.05-m11,2,0.05,-1.8164727412950512,0.124,371,0.1434,-0.8029213948323458,0.0,3.7809128761291504,4.141189098358154,4.450260162353516
368,250,,d2-c1-n0.1-m8,2,0.1,-4.380389712820355,0.945,2835,0.0,-0.0914370720634936,0.0375,5.599937438964844,6.344684600830078,6.955578804016113
396,100,,d2-c1-n0.2-m6,2,0.2,-19.90966868373765,0.709,2126,0.0,-0.1112310730618308,0.225,5.614950656890869,6.29110860824585,6.825900554656982
424,50,,d3-c1-n0.01-m4,3,0.01,-4.175905001060452,0.471,1414,0.0,-0.0814197813320242,0.225,4.652806758880615,5.4078569412231445,6.086707592010498
452,25,,d3-c1-n0.05-m2,3,0.05,-8.503913817275507,0.281,843,0.3335,-0.0860509039512257,0.5125,4.05350399017334,4.864843368530273,5.456235408782959
480,10,,d3-c1-n0.1-m0,3,0.1,10.984687542340705,0.117,350,0.2634,0.4981869778371487,0.0875,2.401062488555908,2.77193021774292,3.0608246326446533
492,250,,d3-c1-n0.1-m12,3,0.1,0.3353985029380055,0.957,2872,0.0,-0.067751634376847,0.2875,5.610818862915039,6.488916873931885,7.1216583251953125
520,100,,d3-c1-n0.2-m10,3,0.2,2.0196605728685517,0.735,2206,0.2112,0.0168186626511556,0.125,5.197117805480957,6.017617702484131,6.681739807128906
548,50,,d4-c1-n0.01-m8,4,0.01,-37.35838600844277,0.481,1444,0.3613,-0.0076006179545387,0.025,4.911723613739014,5.73853063583374,6.290798187255859
576,25,,d4-c1-n0.05-m6,4,0.05,1.5495180423592505,0.27,811,0.2613,0.3350544319004527,0.0,3.3536152839660645,4.2875285148620605,5.097719669342041
604,10,,d4-c1-n0.1-m4,4,0.1,-3.1032668576189137,0.133,398,0.5725,0.6629139025657746,0.0125,2.6338794231414795,3.2982940673828125,3.95641565322876
631,250,,d4-c1-n0.2-m1,4,0.2,9.496456875600702,0.959,2877,0.0,-0.2356737227675397,0.2,5.198948860168457,6.23860502243042,6.982364177703857
644,100,,d4-c1-n0.2-m14,4,0.2,53.48846762686056,0.728,2183,0.2961,-0.0566661913926181,0.0125,4.22878885269165,5.193307399749756,6.134278774261475
672,50,,d5-c1-n0.01-m12,5,0.01,4.810311591502766,0.48,1439,0.4232,0.5983108303950864,0.0625,4.4649505615234375,5.440167427062988,6.095767021179199
700,25,,d5-c1-n0.05-m10,5,0.05,-62.894655678803616,0.278,835,0.6567,0.5198896780318779,0.0125,3.2636172771453857,4.0709381103515625,4.835556983947754
728,10,,d5-c1-n0.1-m8,5,0.1,-86.78332400296945,0.123,370,0.0,0.7207767300455619,1.0,2.35865330696106,2.983794927597046,3.5750458240509038
755,250,,d5-c1-n0.2-m5,5,0.2,-34.37732560792047,0.952,2857,0.0,-0.5655151459221119,1.0,5.200925827026367,6.286224365234375,7.031777858734131
783,100,,d6-c1-n0.01-m3,6,0.01,-42.99969305482514,0.741,2224,0.0,-0.6048270902302916,1.0,4.5910844802856445,5.755090236663818,6.61684513092041
811,50,,d6-c1-n0.05-m1,6,0.05,-48.29800862013458,0.487,1460,0.486,-0.2204677649000336,1.0,3.844659566879273,4.890862464904785,5.788891792297363
824,25,,d6-c1-n0.05-m14,6,0.05,-23.73030057471971,0.291,874,0.4192,-0.304917094084432,1.0,3.2956795692443848,4.180099487304688,4.99343729019165
852,10,,d6-c1-n0.1-m12,6,0.1,-29.39241479183089,0.12,360,0.7004,0.4452859600678227,0.7,1.37737774848938,1.751412272453308,2.123299360275269
879,250,,d6-c1-n0.2-m9,6,0.2,-34.01810499140309,0.961,2883,0.0,-0.4995494972866344,1.0,5.176949977874756,6.301993370056152,7.008429050445557
304,10,,d2-c1-n0.01-m4,2,0.01,-10.811957593661983,0.103,310,0.398,0.7956957226048562,0.0,3.320185899734497,3.8109805583953857,4.2135329246521
331,250,,d2-c1-n0.05-m1,2,0.05,0.7737598105819261,0.951,2854,0.0,0.0450491140459592,0.0,5.6751322746276855,6.3649187088012695,6.98065710067749
