instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,ent_k10_t8,frac,ent_cak_t2,ent_cak_t4,ent_cak_t8,mu_kappa_plus,mu_frac,mu_ent_cak_t2,mu_ent_cak_t4,mu_ent_cak_t8,mu_ent_k10_t8,sd_kappa_plus,sd_frac,sd_ent_cak_t2,sd_ent_cak_t4,sd_ent_cak_t8,sd_ent_k10_t8,z_plus,z_frac,S_diff,z_ent_cak_t2,z_ent_cak_t4,z_ent_cak_t8,z_ent_k10_t8
610,colosseum,,d4-c1-n0.1-m10,4,0.1,10.0,,4.907010535399368,3000,-0.287438643337315,7.874667644500732,0.6875,5.004246711730957,6.166108131408691,6.994458198547363,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-1.847884077027454,-9.897100554626043,8.04921647759859,1.4399523380907102,2.6169299361526153,6.837912689010429,26.209718689738988
734,colosseum,,d5-c1-n0.1-m14,5,0.1,14.0,,19.805718872836444,3000,0.2634975806129863,7.818730354309082,0.2,5.004416942596436,6.064427852630615,6.754907131195068,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,1.8295999048302742,-800.0,801.8295999048303,-1.6782529211850896,1.8979146966789098,12.534158988610463,397.7271743166511
873,colosseum,,d6-c1-n0.2-m3,6,0.2,3.0,,-50.45518735514644,3000,-0.3539309618573872,8.001852989196777,1.0,4.830174922943115,5.949837684631348,6.7922043800354,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-8.199873707112102,0.0,-8.199873707112102,-4.726170540356715,-0.424895146831041,6.6031390954520095,47.589377422136565
13,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.045495745417643,6.0294365882873535,0.025,5.158373355865479,5.842465877532959,6.447634220123291,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,1.8211266239093937,1.2609172378478115,0.5602093860615822,9.66948947667981,11.944527016080581,14.991904427482345,0.6180214976400631
77,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0457596670042108,7.518680572509766,1.0,5.4609856605529785,6.345060348510742,7.084082126617432,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-0.8646282577213441,0.49159604012508795,-1.356224297846432,-0.4170988234005835,1.0911320656136518,2.095251138072431,1.8043395435795329
141,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,-0.0094288307859267,7.5861663818359375,1.0,5.505734443664551,6.477611541748047,7.115914821624756,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,-1.5418368667357882,0.7974510891762443,-2.3392879559120328,-2.318040037209058,-0.22344182960543857,2.7094645339061074,0.11552868375469982
205,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4667307900694714,7.600770473480225,0.0,3.037560224533081,4.185836315155029,5.477123260498047,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,4.88659350375292,-1000.0,1004.8865935037529,19.490617139266195,31.79255305544625,46.74860796555935,-9.685478180617427
269,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4160383677740927,7.600232124328613,1.0,4.684793949127197,6.066807746887207,7.036158084869385,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,-0.7537508266445478,0.0,-0.7537508266445478,0.06514794282511334,-0.1731697920933117,-0.873535073346962,0.5075725365709431
363,colosseum,,d2-c1-n0.1-m3,2,0.1,3.0,,-0.1957350610295782,3000,0.0315177312613633,7.0166521072387695,0.025,5.548584461212158,6.17885684967041,6.79342794418335,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,0.804299838445102,0.1010113053845006,0.7032885330606014,-2.110675813162539,-1.7569794902332585,-0.6287492025723923,-16.28577833631743
487,colosseum,,d3-c1-n0.1-m7,3,0.1,7.0,,-37.0087735355624,3000,-0.1844344080187265,7.612071514129639,0.0125,5.401150703430176,6.331172943115234,7.062390327453613,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,-0.9899606147356098,-17.91180453713314,16.92184392239753,-1.4948263085875544,-0.899764658928284,2.767228523691842,11.179084143730785
611,colosseum,,d4-c1-n0.1-m11,4,0.1,11.0,,-3.3189630707114124,3000,-0.0496249283699761,7.782423496246338,0.15,5.360023021697998,6.375363826751709,7.021476745605469,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,0.41547483765760085,-28.00668880351625,28.422163641173853,-2.475558302482517,0.04609630191530172,6.329812911272608,47.575220736265315
750,colosseum,,d5-c1-n0.2-m0,5,0.2,0.0,,-64.8943072100459,3000,-0.2778604409198245,7.979475498199463,1.0,5.179996013641357,6.235196590423584,6.963951110839844,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-6.991516704658788,0.0,-6.991516704658788,-3.308465938963263,0.09050442285034897,7.875710473756914,48.338703265891475
874,colosseum,,d6-c1-n0.2-m4,6,0.2,4.0,,-3.968806191274376,3000,-0.0749042640471629,7.942970275878906,0.8,4.423173427581787,5.671924591064453,6.599706172943115,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-4.242253899956243,-199.99999999999994,195.7577461000437,0.049492566456958466,3.288859056791825,10.602249231984135,847.2893439027812
14,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0082207261561354,6.095063209533691,0.0,5.571887493133545,6.267971515655518,6.925025463104248,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,0.5023276189421998,-0.2521834475695623,0.754511066511762,-0.43355660561479253,-0.989335522321669,-1.0224266289424215,-0.8339389248391876
78,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0874520265663879,7.5447516441345215,1.0,5.546142101287842,6.403323650360107,7.065260410308838,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-1.9187097984026338,0.49159604012508795,-2.4103058385277216,-1.7503591572493133,0.0257801327742667,2.6404854194374363,-1.8457708838866376
142,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.2889911351375369,7.587602138519287,0.0,4.342057704925537,5.3687028884887695,6.264002323150635,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,2.547912420622621,-50.92910604658025,53.477018467202875,11.45915574169719,15.949830822481713,26.49877217692082,-0.4890892770535721
206,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3139861499693891,7.5973734855651855,1.0,5.153395175933838,6.405757904052734,7.170436859130859,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,0.6901767083765069,0.0,0.6901767083765069,-0.8612147589936572,-0.7701017803714256,-0.12642044958017679,3.031420075622957
270,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4288880518063636,7.599227905273437,1.0,4.534834384918213,5.891932010650635,6.924289226531982,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,-0.35470273285896836,0.0,-0.35470273285896836,1.7209109797967737,2.233614643913366,1.2582312039222263,18.363047403115758
364,colosseum,,d2-c1-n0.1-m4,2,0.1,4.0,,-1.095170415248552,3000,0.0287285962243465,7.101997375488281,0.0125,5.45185661315918,6.147987842559815,6.824801921844482,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,0.711054556421542,-0.06734087025633374,0.7783954266778758,-0.5740319601860537,-1.1668013967098159,-1.4735256744079233,-17.734538026230698
488,colosseum,,d3-c1-n0.1-m8,3,0.1,8.0,,25.65230615275553,3000,0.2951401468159912,7.429356575012207,0.0,5.07070779800415,6.014164924621582,6.758107662200928,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,8.311038275886975,-18.153638081738894,26.46467635762587,2.34445383999453,3.9163313562743065,9.030900139603322,20.9068294401516
612,colosseum,,d4-c1-n0.1-m12,4,0.1,12.0,,2.082313981868797,3000,-0.2356441585669638,7.75527286529541,0.1375,5.228071689605713,6.255330562591553,6.954812049865723,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-1.3549372810338174,-28.427842018606725,27.07290473757291,-1.023362553718309,1.5207780410401566,7.583481993310197,53.86382410161638
751,colosseum,,d5-c1-n0.2-m1,5,0.2,1.0,,-19.136262533696787,3000,-0.2142062991946632,8.001609802246094,1.0,4.693062782287598,5.938785076141357,6.888554573059082,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-5.9543091922536915,0.0,-5.9543091922536915,1.2126019070933969,3.2277133939928175,9.5558874874491,0.22856779642566974
875,colosseum,,d6-c1-n0.2-m5,6,0.2,5.0,,-49.26458148457658,3000,-0.5965097991038184,7.990155696868896,1.0,4.714430332183838,5.962093830108643,6.802847385406494,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-11.640529453023078,0.0,-11.640529453023078,-3.368049800747146,-0.5886740865072368,6.382032876824726,206.4530532861064
15,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1284221668969378,6.195562362670898,0.0125,5.918675422668457,6.43963623046875,6.904792785644531,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,-4.33213028247387,0.5043668951391247,-4.836497177612995,-8.906336898017445,-6.207334122492655,-0.34371121519803316,-3.0574389325597395
79,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2182955818288625,7.311293125152588,0.0,4.645272254943848,5.581946849822998,6.380369663238525,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,5.811313484070855,-97.82761198489241,103.63892546896327,12.35419971963569,15.044760078401449,22.480648142638305,30.839858106814454
143,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.2285179522652685,7.5813446044921875,0.975,5.348982334136963,6.532268047332764,7.234196662902832,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,1.7191469732745535,-0.4957128392176693,2.2148598124922225,-0.4621943114808545,-1.0205990746443265,-0.5935074447728369,2.1460490489799557
207,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2448984589212392,7.597415924072266,1.0,5.18770694732666,6.352811336517334,7.097671031951904,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,-1.2078980579673027,0.0,-1.2078980579673027,-1.191253452728221,0.006538625316344394,1.8879141777556128,2.8725481013380896
271,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.4798234708706144,7.600881099700928,0.0,2.6157784461975098,3.6009883880615234,4.72797155380249,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,1.2271012891475448,-1000.0,1001.2271012891475,22.909968883342756,33.763474493407514,43.11112948571045,-11.031506899965619
365,colosseum,,d2-c1-n0.1-m5,2,0.1,5.0,,11.08152312025702,3000,0.0988670031289741,6.6894850730896,0.0,5.441218852996826,6.102138042449951,6.683275699615479,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,3.055894603858016,-0.2356930458971681,3.291587649755184,-0.40503772437957114,-0.2902086536933672,2.3372127655234967,-10.732026843521497
489,colosseum,,d3-c1-n0.1-m9,3,0.1,9.0,,-5.530406551054341,3000,0.0082404386954301,7.836205959320068,0.675,5.325031280517578,6.323019981384277,7.170163631439209,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,2.7468275811203444,-5.094626673027965,7.841454254148309,-0.6104260551365581,-0.7759020301810947,0.5487104738154618,-0.7538360952967911
613,colosseum,,d4-c1-n0.1-m13,4,0.1,13.0,,-22.6348913684337,3000,-0.3940190789562047,7.794734477996826,0.075,5.381801128387451,6.433711528778076,7.109969615936279,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-2.8622485308276095,-30.533608094059076,27.671359563231466,-2.715238140867463,-0.6707407457165618,4.665652079464374,44.72376283067102
752,colosseum,,d5-c1-n0.2-m2,5,0.2,2.0,,-8.878799685305857,3000,-0.0488376089078097,7.984152317047119,1.0,5.128819942474365,6.3106231689453125,7.072898387908936,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-3.2597217980399265,0.0,-3.2597217980399265,-2.8333073855054405,-0.7078078133458591,5.447870734376324,38.173378534972656
876,colosseum,,d6-c1-n0.2-m6,6,0.2,6.0,,-71.87814112792898,3000,0.1219930566852746,7.965997219085693,1.0,4.33722448348999,5.5497589111328125,6.515172004699707,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-1.449529251662529,0.0,-1.449529251662529,1.0579979553729968,4.921359712164403,12.358428960678733,534.5550170858398
16,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0500534995774325,5.999277591705322,0.0,5.149126052856445,5.779553890228272,6.373838901519775,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,1.9823810449640475,-0.2521834475695623,2.2345644925336097,9.895421119681048,13.85682834164411,17.467405769215546,1.2852761663579033
80,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0422977178999577,7.546844005584717,1.0,5.4813551902771,6.47235107421875,7.19701099395752,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-0.7771019895059605,0.49159604012508795,-1.2686980296310484,-0.736016403397616,-1.2363951489640708,-1.1761131105441556,-2.1387143599857974
144,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0017336512970784,7.5897979736328125,1.0,5.456506729125977,6.402142524719238,7.086963176727295,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,-1.3888586536230987,0.7974510891762443,-2.186309742799343,-1.735215066692778,0.877262890845996,3.5179273613333746,-1.41378728752255
208,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4337178909353713,7.600645542144775,0.0,3.6013996601104736,4.716492652893066,5.786367893218994,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,3.97961644518227,-1000.0,1003.9796164451823,14.067148071944167,24.00868390951713,38.187966299581,-9.217787649576582
272,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.472941466033641,7.600280284881592,1.0,4.755536079406738,6.1731390953063965,7.084695339202881,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,1.0133800097199426,0.0,1.0133800097199426,-0.7159439807967882,-1.6365897035251862,-1.7984580905043692,-0.34874415930722924
366,colosseum,,d2-c1-n0.1-m6,2,0.1,6.0,,-3.606518083255943,3000,0.1268546137939407,7.025134563446045,0.0,5.3637309074401855,6.106455326080322,6.813578128814697,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,3.991565560977287,-0.2356930458971681,4.227258606874455,0.8259560133718586,-0.37274989685819415,-1.1713135552203628,-16.429770392076485
490,colosseum,,d3-c1-n0.1-m10,3,0.1,10.0,,-20.614923975239662,3000,-0.0422870167641214,7.789261817932129,0.6125,5.558926105499268,6.581236362457275,7.294586181640625,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,1.7668844160013404,-6.303794396056754,8.070678812058095,-3.3279537843233764,-4.698815052555009,-2.0125330180829066,1.7454704900697402
614,colosseum,,d4-c1-n0.1-m14,4,0.1,14.0,,-12.13766082906188,3000,-0.0261317328857065,7.841107368469238,0.1375,5.457879543304443,6.467853546142578,7.115739345550537,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,0.6390680540583583,-28.427842018606725,29.066910072665085,-3.552522228593888,-1.0901962183023637,4.557148897250057,33.982917963642166
753,colosseum,,d5-c1-n0.2-m3,5,0.2,3.0,,-27.36167081917381,3000,-0.6744597705920831,8.000842094421387,1.0,5.003945350646973,6.195918560028076,7.020752906799316,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-13.453873952785669,0.0,-13.453873952785669,-1.6738742937637237,0.5062217057095675,6.609908691385264,1.897223263063037
877,colosseum,,d6-c1-n0.2-m7,6,0.2,7.0,,-36.88598049578116,3000,-0.480198529520482,7.991742134094238,1.0,4.646515846252441,5.906533718109131,6.876162052154541,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-9.99080995338031,0.0,-9.99080995338031,-2.571156647829252,0.15377599687567517,4.8589359535997225,184.90727653017785
