instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,mu_k,sd_k,mu_f,sd_f,z_plus,z_frac,S_diff,S_sel,kappa_only,frac_only
305,colosseum,,d2-c1-n0.01-m5,2,0.01,5.0,,17.833593420006732,3000,0.0455494752723609,0.025,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,1.2734036682070697,0.1010113053845006,1.1723923628225692,1.2734036682070697,1.2734036682070697,-0.1010113053845006
429,colosseum,,d3-c1-n0.01-m9,3,0.01,9.0,,-16.296502183721266,3000,0.1312788925389204,0.2125,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.133068700807407,-14.04246782344101,19.175536524248418,5.133068700807407,5.133068700807407,14.04246782344101
553,colosseum,,d4-c1-n0.01-m13,4,0.01,13.0,,-14.479569337189464,3000,-0.0945366522284135,0.1625,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.0119662398379862,-27.585535588425785,27.5735693485878,0.0,-0.0119662398379862,27.585535588425785
692,colosseum,,d5-c1-n0.05-m2,5,0.05,2.0,,-29.278471998111137,3000,0.2518528444215351,0.8,0.15121377023799723,0.061370690979241846,1.0,0.001,1.639855647341143,-199.99999999999994,201.63985564734108,1.639855647341143,1.639855647341143,199.99999999999994
816,colosseum,,d6-c1-n0.05-m6,6,0.05,6.0,,20.366556504039107,3000,-0.1189951990075821,0.5125,0.2241901802541967,0.07050366417352924,1.0,0.001,-4.867624729646726,-487.50000000000006,482.63237527035335,0.0,-4.867624729646726,487.50000000000006
5,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0023452852148534,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,0.12849963552056226,-0.2521834475695623,0.38068308309012455,0.0,0.12849963552056226,0.2521834475695623
69,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0063773216129061,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,0.13105065663227322,0.49159604012508795,-0.36054538349281473,0.0,0.13105065663227322,-0.49159604012508795
133,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3653604990599889,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,3.5945298971421633,-50.92910604658025,54.52363594372242,3.5945298971421633,3.5945298971421633,50.92910604658025
197,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2588439649536364,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-0.8247673916733498,0.0,-0.8247673916733498,0.0,-0.8247673916733498,-0.0
261,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.53757423365616,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,3.02055642363636,0.0,3.02055642363636,3.02055642363636,3.02055642363636,-0.0
340,colosseum,,d2-c1-n0.05-m10,2,0.05,10.0,,-1.3523409226359646,3000,0.0012570161021425,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-0.20736466750659127,-0.2356930458971681,0.028328378390576836,0.0,-0.20736466750659127,0.2356930458971681
464,colosseum,,d3-c1-n0.05-m14,3,0.05,14.0,,-21.079559573576592,3000,-0.1713101536997621,0.6125,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,-0.7354252695419795,-6.303794396056754,5.568369126514775,0.0,-0.7354252695419795,6.303794396056754
603,colosseum,,d4-c1-n0.1-m3,4,0.1,3.0,,-9.190322083736802,3000,-0.0059865129976553,0.075,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,0.8307973789552568,-30.533608094059076,31.364405473014333,0.0,0.8307973789552568,30.533608094059076
727,colosseum,,d5-c1-n0.1-m7,5,0.1,7.0,,-20.20522058544134,3000,0.2047776554619088,0.0625,0.15121377023799723,0.061370690979241846,1.0,0.001,0.8727926045680197,-937.5,938.3727926045681,0.0,0.8727926045680197,937.5
851,colosseum,,d6-c1-n0.1-m11,6,0.1,11.0,,-9.528899156859143,3000,-0.3378271943296969,0.0625,0.2241901802541967,0.07050366417352924,1.0,0.001,-7.971463344098139,-937.5,929.5285366559019,0.0,-7.971463344098139,937.5
50,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0355280799239088,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,1.468468259261487,-0.2521834475695623,1.7206517068310494,1.468468259261487,1.468468259261487,0.2521834475695623
114,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,0.0441588987209617,0.975,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,1.4087259321294623,-1.9663841605003518,3.3751100926298143,1.4087259321294623,1.4087259321294623,1.9663841605003518
178,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3454771924064587,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,3.3220355988301673,-50.92910604658025,54.25114164541042,3.3220355988301673,3.3220355988301673,50.92910604658025
242,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4147097618016108,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,-0.7950108046626491,0.0,-0.7950108046626491,0.0,-0.7950108046626491,-0.0
306,colosseum,,d2-c1-n0.01-m6,2,0.01,6.0,,-8.964351133510938,3000,-0.0334398848652948,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-1.3673380187834991,-0.2356930458971681,-1.1316449728863311,0.0,-1.3673380187834991,0.2356930458971681
430,colosseum,,d3-c1-n0.01-m10,3,0.01,10.0,,-16.842236690951605,3000,-0.0791341324117525,0.2,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.0522614688364862,-14.28430136804677,15.336562836883255,1.0522614688364862,1.0522614688364862,14.28430136804677
554,colosseum,,d4-c1-n0.01-m14,4,0.01,14.0,,-4.503402761482203,3000,-0.0401535150872053,0.3,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,0.5056176946041394,-22.952850222430612,23.458467917034753,0.0,0.5056176946041394,22.952850222430612
693,colosseum,,d5-c1-n0.05-m3,5,0.05,3.0,,-16.703636368602854,3000,-0.2639578154874228,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-6.7649814447396155,0.0,-6.7649814447396155,0.0,-6.7649814447396155,-0.0
817,colosseum,,d6-c1-n0.05-m7,6,0.05,7.0,,-12.910662028844692,3000,0.0959726110631624,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-1.8185944049014955,0.0,-1.8185944049014955,0.0,-1.8185944049014955,-0.0
51,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0899435413130008,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-2.9707474009094272,-0.2521834475695623,-2.718563953339865,0.0,-2.9707474009094272,0.2521834475695623
115,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2288369321376846,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,6.077823772552215,-97.82761198489241,103.90543575744462,6.077823772552215,6.077823772552215,97.82761198489241
179,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.0972470568608029,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-0.07987826711101913,0.7974510891762443,-0.8773293562872634,0.0,-0.07987826711101913,-0.7974510891762443
243,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.5570965276308486,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,3.6268230195585973,0.0,3.6268230195585973,3.6268230195585973,3.6268230195585973,-0.0
307,colosseum,,d2-c1-n0.01-m7,2,0.01,7.0,,-4.119639039475162,3000,-0.028560142233755,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-1.2042003535785226,-0.2356930458971681,-0.9685073076813545,0.0,-1.2042003535785226,0.2356930458971681
431,colosseum,,d3-c1-n0.01-m11,3,0.01,11.0,,14.164580864957042,3000,0.0130418286194611,0.025,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,2.8399470385783196,-17.66997099252738,20.5099180311057,2.8399470385783196,2.8399470385783196,17.66997099252738
570,colosseum,,d4-c1-n0.05-m0,4,0.05,0.0,,-1.0376935627011612,3000,-0.2026638373823625,0.025,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-1.0410516669404686,-32.21822095442095,31.17716928748048,0.0,-1.0410516669404686,32.21822095442095
694,colosseum,,d5-c1-n0.05-m4,5,0.05,4.0,,54.88132514320018,3000,0.4807727788250875,0.0,0.15121377023799723,0.061370690979241846,1.0,0.001,5.369973896799713,-1000.0,1005.3699738967997,5.369973896799713,5.369973896799713,1000.0
818,colosseum,,d6-c1-n0.05-m8,6,0.05,8.0,,-41.17873865452874,3000,0.2603211357452012,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,0.51246918744643,0.0,0.51246918744643,0.0,0.51246918744643,-0.0
52,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0678888807093128,0.0875,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,2.6134010512829677,5.043668951391245,-2.4302679001082774,-5.043668951391245,2.6134010512829677,-5.043668951391245
116,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.1219678354244657,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-2.791351149504992,0.49159604012508795,-3.28294718963008,0.0,-2.791351149504992,-0.49159604012508795
180,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2979749698810948,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,0.2502949227224221,0.0,0.2502949227224221,0.0,0.2502949227224221,-0.0
244,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5289340160750806,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,2.752233689243564,-1000.0,1002.7522336892436,2.752233689243564,2.752233689243564,1000.0
308,colosseum,,d2-c1-n0.01-m8,2,0.01,8.0,,-4.802158035650685,3000,-0.0298032281637143,0.0125,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-1.2457587208071494,-0.06734087025633374,-1.1784178505508156,0.0,-1.2457587208071494,0.06734087025633374
432,colosseum,,d3-c1-n0.01-m12,3,0.01,12.0,,-15.026763600360248,3000,-0.1019678859926712,0.825,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,0.6094174634908135,-2.1926241377588713,2.8020416012496847,0.0,0.6094174634908135,2.1926241377588713
571,colosseum,,d4-c1-n0.05-m1,4,0.05,1.0,,-39.90075492062513,3000,-0.3779631647335069,0.4625,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-2.7094386031312503,-17.477858426254503,14.768419823123253,0.0,-2.7094386031312503,17.477858426254503
695,colosseum,,d5-c1-n0.05-m5,5,0.05,5.0,,-28.646174109828085,3000,-0.367019257576029,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-8.444308179442114,0.0,-8.444308179442114,0.0,-8.444308179442114,-0.0
819,colosseum,,d6-c1-n0.05-m9,6,0.05,9.0,,18.013705493536783,3000,0.03834612901022,0.1375,0.2241901802541967,0.07050366417352924,1.0,0.001,-2.6359488321991678,-862.5,859.8640511678009,0.0,-2.6359488321991678,862.5
53,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0001684825434769,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,0.20551542931213732,-0.2521834475695623,0.45769887688169963,0.0,0.20551542931213732,0.2521834475695623
117,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.1380725913998409,0.9875,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-3.198517502503154,-0.7373940601876265,-2.4611234423155275,0.0,-3.198517502503154,0.7373940601876265
181,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4727436528270509,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,5.0517873740430135,-1000.0,1005.051787374043,5.0517873740430135,5.0517873740430135,1000.0
245,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4348110245072745,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,-0.1707642827066791,0.0,-0.1707642827066791,0.0,-0.1707642827066791,-0.0
309,colosseum,,d2-c1-n0.01-m9,2,0.01,9.0,,-8.930072585381469,3000,0.0010777399687698,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-0.2133581577444503,-0.2356930458971681,0.022334888152717808,0.0,-0.2133581577444503,0.2356930458971681
433,colosseum,,d3-c1-n0.01-m13,3,0.01,13.0,,0.380085965305853,3000,0.0540249935912995,0.7,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,3.63478564728775,-4.6109595838164505,8.2457452311042,3.63478564728775,3.63478564728775,4.6109595838164505
572,colosseum,,d4-c1-n0.05-m2,4,0.05,2.0,,-16.09270414189458,3000,-0.2635630357405066,0.35,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-1.6206513065996417,-21.268237362068735,19.647586055469095,0.0,-1.6206513065996417,21.268237362068735
696,colosseum,,d5-c1-n0.05-m6,5,0.05,6.0,,-11.136468161274196,3000,-0.3788011817629024,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-8.636287836162266,0.0,-8.636287836162266,0.0,-8.636287836162266,-0.0
820,colosseum,,d6-c1-n0.05-m10,6,0.05,10.0,,-44.84909729317228,3000,-0.5770743726278936,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-11.364863972317156,0.0,-11.364863972317156,0.0,-11.364863972317156,-0.0
54,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0465078829716552,0.075,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-1.4339835269919885,4.287118608682559,-5.721102135674547,-4.287118608682559,-1.4339835269919885,-4.287118608682559
118,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.220824311558729,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.875245757456561,-97.82761198489241,103.70285774234898,5.875245757456561,5.875245757456561,97.82761198489241
182,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2465861320620263,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-1.1615319143928757,0.0,-1.1615319143928757,0.0,-1.1615319143928757,-0.0
246,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.5525696481665131,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,3.4862403704830687,0.0,3.4862403704830687,3.4862403704830687,3.4862403704830687,-0.0
310,colosseum,,d2-c1-n0.01-m10,2,0.01,10.0,,-13.010242390174652,3000,0.0143695230533441,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,0.23100758499231794,-0.2356930458971681,0.46670063088948605,0.0,0.23100758499231794,0.2356930458971681
434,colosseum,,d3-c1-n0.01-m14,3,0.01,14.0,,1.6301777294930675,3000,-0.049006028027843,0.0625,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.6365740905682216,-16.944470358710106,18.581044449278327,1.6365740905682216,1.6365740905682216,16.944470358710106
573,colosseum,,d4-c1-n0.05-m3,4,0.05,3.0,,-30.16895284318092,3000,0.011230063230231,0.5,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,0.9946537456542632,-16.214398780983093,17.209052526637358,0.0,0.9946537456542632,16.214398780983093
697,colosseum,,d5-c1-n0.05-m7,5,0.05,7.0,,-19.7446786444012,3000,-0.2084901233542661,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-5.861167405039163,0.0,-5.861167405039163,0.0,-5.861167405039163,-0.0
821,colosseum,,d6-c1-n0.05-m11,6,0.05,11.0,,-58.89777561628494,3000,-0.4386746008227024,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-9.401848667686313,0.0,-9.401848667686313,0.0,-9.401848667686313,-0.0
55,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0666824669803666,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,2.570717847978604,-0.2521834475695623,2.8229012955481663,2.570717847978604,2.570717847978604,0.2521834475695623
119,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0632437822820649,0.9875,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-1.3066680789995082,-0.7373940601876265,-0.5692740188118817,0.0,-1.3066680789995082,0.7373940601876265
183,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2569015079550336,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-0.878133317756859,0.0,-0.878133317756859,0.0,-0.878133317756859,-0.0
247,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5218055953748139,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,2.5308599430098675,-1000.0,1002.5308599430099,2.5308599430098675,2.5308599430098675,1000.0
311,colosseum,,d2-c1-n0.01-m11,2,0.01,11.0,,6.656586154585676,3000,-0.045248659216833,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-1.7621243880872557,-0.2356930458971681,-1.5264313421900875,0.0,-1.7621243880872557,0.2356930458971681
450,colosseum,,d3-c1-n0.05-m0,3,0.05,0.0,,-24.89523765054504,3000,0.0635811116992472,0.15,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,3.820119591769672,-15.2516355464698,19.07175513823947,3.820119591769672,3.820119591769672,15.2516355464698
574,colosseum,,d4-c1-n0.05-m4,4,0.05,4.0,,-17.091759926410464,3000,0.0575817754896115,0.15,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,1.4357997122255928,-28.00668880351625,29.442488515741843,1.4357997122255928,1.4357997122255928,28.00668880351625
698,colosseum,,d5-c1-n0.05-m8,5,0.05,8.0,,-14.507889827778769,3000,-0.3769289078918511,0.9,0.15121377023799723,0.061370690979241846,1.0,0.001,-8.605780213693347,-99.99999999999997,91.39421978630662,0.0,-8.605780213693347,99.99999999999997
822,colosseum,,d6-c1-n0.05-m12,6,0.05,12.0,,-7.917380679276863,3000,-0.1213771593452117,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-4.901409645162137,0.0,-4.901409645162137,0.0,-4.901409645162137,-0.0
56,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0296588841448252,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,1.2608147232804554,-0.2521834475695623,1.5129981708500178,1.2608147232804554,1.2608147232804554,0.2521834475695623
120,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0202748634317158,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-1.1347573273940008,0.7974510891762443,-1.9322084165702451,0.0,-1.1347573273940008,-0.7974510891762443
184,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.3981557229129098,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,3.002602266015829,-1000.0,1003.0026022660159,3.002602266015829,3.002602266015829,1000.0
248,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4454299085631065,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,0.15900611709209117,0.0,0.15900611709209117,0.0,0.15900611709209117,-0.0
312,colosseum,,d2-c1-n0.01-m12,2,0.01,12.0,,-0.8978601744396698,3000,0.0298045697364083,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,0.7470260860357528,-0.2356930458971681,0.9827191319329209,0.0,0.7470260860357528,0.2356930458971681
451,colosseum,,d3-c1-n0.05-m1,3,0.05,1.0,,-12.659383196182684,3000,-0.0475037727352828,0.725,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.6657092368529316,-4.1272924946049345,5.793001731457866,1.6657092368529316,1.6657092368529316,4.1272924946049345
575,colosseum,,d4-c1-n0.05-m5,4,0.05,5.0,,-31.28121797229592,3000,-0.1852481267485323,0.55,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.8753000662639959,-14.529785920621212,13.654485854357215,0.0,-0.8753000662639959,14.529785920621212
699,colosseum,,d5-c1-n0.05-m9,5,0.05,9.0,,-33.03765356029634,3000,0.1323178383056106,0.375,0.15121377023799723,0.061370690979241846,1.0,0.001,-0.3078983083110147,-625.0,624.692101691689,0.0,-0.3078983083110147,625.0
823,colosseum,,d6-c1-n0.05-m13,6,0.05,13.0,,-71.9194356359564,3000,-0.2516605223292497,0.9875,0.2241901802541967,0.07050366417352924,1.0,0.001,-6.749304566812935,-12.499999999999956,5.750695433187021,0.0,-6.749304566812935,12.499999999999956
57,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1593672624022428,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-5.426975086569095,-0.2521834475695623,-5.174791638999532,0.0,-5.426975086569095,0.2521834475695623
121,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3140828975422818,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,2.891786923442218,-50.92910604658025,53.82089297002247,2.891786923442218,2.891786923442218,50.92910604658025
185,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2947399155840489,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,0.16141693540199661,0.0,0.16141693540199661,0.0,0.16141693540199661,-0.0
249,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4576237928793331,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,0.5376882916896678,0.0,0.5376882916896678,0.0,0.5376882916896678,-0.0
313,colosseum,,d2-c1-n0.01-m13,2,0.01,13.0,,-2.9443229796812918,3000,-0.0390957194783071,0.0625,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-1.5564216904486112,0.6060678323070036,-2.1624895227556147,0.0,-1.5564216904486112,-0.6060678323070036
452,colosseum,,d3-c1-n0.05-m2,3,0.05,2.0,,-8.503913817275507,3000,-0.2295548456070848,0.275,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,-1.8650386098522633,-12.83330010041222,10.968261490559957,0.0,-1.8650386098522633,12.83330010041222
576,colosseum,,d4-c1-n0.05-m6,4,0.05,6.0,,1.5495180423592505,3000,0.026720993724701,0.0125,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,1.1420865193958472,-32.63937416951143,33.78146068890727,1.1420865193958472,1.1420865193958472,32.63937416951143
700,colosseum,,d5-c1-n0.05-m10,5,0.05,10.0,,-62.894655678803616,3000,0.0047547730239875,0.175,0.15121377023799723,0.061370690979241846,1.0,0.001,-2.3864648560588693,-824.9999999999999,822.613535143941,0.0,-2.3864648560588693,824.9999999999999
824,colosseum,,d6-c1-n0.05-m14,6,0.05,14.0,,-23.73030057471971,3000,-0.4185742161732695,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-9.116751646346255,0.0,-9.116751646346255,0.0,-9.116751646346255,-0.0
58,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0502086386648141,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,1.9878699025991033,-0.2521834475695623,2.2400533501686657,1.9878699025991033,1.9878699025991033,0.2521834475695623
122,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.0318712982419484,0.975,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-0.9758319322573675,-0.4957128392176693,-0.48011909303969824,0.0,-0.9758319322573675,0.4957128392176693
186,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.0981742511367742,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-5.2389130214488,0.0,-5.2389130214488,0.0,-5.2389130214488,-0.0
250,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5126056813436505,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,2.2451557850004544,-1000.0,1002.2451557850004,2.2451557850004544,2.2451557850004544,1000.0
314,colosseum,,d2-c1-n0.01-m14,2,0.01,14.0,,-2.853722380261491,3000,-0.0430436896251194,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-1.6884086989205462,-0.2356930458971681,-1.452715653023378,0.0,-1.6884086989205462,0.2356930458971681
453,colosseum,,d3-c1-n0.05-m3,3,0.05,3.0,,16.800746756883633,3000,0.1757102733840681,0.05,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.994782942698274,-17.186303903315864,23.18108684601414,5.994782942698274,5.994782942698274,17.186303903315864
577,colosseum,,d4-c1-n0.05-m7,4,0.05,7.0,,-4.587718319365236,3000,0.0215926288254259,0.1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,1.093278020634006,-29.691301663878132,30.78457968451214,1.093278020634006,1.093278020634006,29.691301663878132
701,colosseum,,d5-c1-n0.05-m11,5,0.05,11.0,,-12.478273660639108,3000,-0.0318636762369213,0.05,0.15121377023799723,0.061370690979241846,1.0,0.001,-2.983141358744731,-949.9999999999999,947.0168586412551,0.0,-2.983141358744731,949.9999999999999
840,colosseum,,d6-c1-n0.1-m0,6,0.1,0.0,,-39.57480106909405,3000,-0.562873786571964,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-11.163447688179383,0.0,-11.163447688179383,0.0,-11.163447688179383,-0.0
59,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0294807386983669,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,1.2545118952153538,-0.2521834475695623,1.5066953427849161,1.2545118952153538,1.2545118952153538,0.2521834475695623
123,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.1349205972953208,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,0.4364254415485209,0.7974510891762443,-0.3610256476277234,0.0,0.4364254415485209,-0.7974510891762443
187,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.472007345090958,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,5.031558486480861,-1000.0,1005.0315584864809,5.031558486480861,5.031558486480861,1000.0
251,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4505748311595178,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,0.3187821512432946,0.0,0.3187821512432946,0.0,0.3187821512432946,-0.0
330,colosseum,,d2-c1-n0.05-m0,2,0.05,0.0,,0.1641133119551789,3000,0.1071484869241002,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,3.3327579617813425,-0.2356930458971681,3.5684510076785108,3.3327579617813425,3.3327579617813425,0.2356930458971681
454,colosseum,,d3-c1-n0.05-m4,3,0.05,4.0,,-4.99685320061184,3000,-0.1182437186680923,0.7125,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,0.293759553512201,-4.369126039210691,4.662885592722892,0.0,0.293759553512201,4.369126039210691
578,colosseum,,d4-c1-n0.05-m8,4,0.05,8.0,,-22.05882557409797,3000,-0.2229267698699732,0.525,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-1.2339013051112269,-15.372092350802152,14.138191045690926,0.0,-1.2339013051112269,15.372092350802152
702,colosseum,,d5-c1-n0.05-m12,5,0.05,12.0,,-8.094765280509788,3000,-0.1072502361528271,0.1625,0.15121377023799723,0.061370690979241846,1.0,0.001,-4.211521856226904,-837.5,833.2884781437731,0.0,-4.211521856226904,837.5
