instance,point,kind,dim,noise,seed,ks_true,sent
130,52,sphere,4,0.05,1,29.5895983515116,7.21100581458493
130,1422,sphere,4,0.05,1,29.5895983515116,7.206555084358412
130,1233,sphere,4,0.05,1,29.5895983515116,7.209270455161973
130,215,sphere,4,0.05,1,29.5895983515116,7.210129026471872
130,1128,sphere,4,0.05,1,29.5895983515116,7.204523911743611
130,764,sphere,4,0.05,1,29.5895983515116,7.211767572541333
131,1421,sphere,4,0.15,1,29.5895983515116,7.20701223892781
131,706,sphere,4,0.15,1,29.5895983515116,7.210757946966902
131,52,sphere,4,0.15,1,29.5895983515116,7.210331232529094
131,1422,sphere,4,0.15,1,29.5895983515116,7.207858711414307
131,1233,sphere,4,0.15,1,29.5895983515116,7.208850299971278
131,215,sphere,4,0.15,1,29.5895983515116,7.211226973868351
131,1128,sphere,4,0.15,1,29.5895983515116,7.207148407795683
131,764,sphere,4,0.15,1,29.5895983515116,7.211996186044562
132,137,sphere,4,0.0,2,29.64639637694764,7.2043143095709725
132,390,sphere,4,0.0,2,29.64639637694764,7.206540659462629
132,1250,sphere,4,0.0,2,29.64639637694764,7.209150174811633
132,1219,sphere,4,0.0,2,29.64639637694764,7.207128203112767
132,446,sphere,4,0.0,2,29.64639637694764,7.208098958743895
132,676,sphere,4,0.0,2,29.64639637694764,7.206001304105105
132,619,sphere,4,0.0,2,29.64639637694764,7.209031244208324
132,163,sphere,4,0.0,2,29.64639637694764,7.210687762425328
133,137,sphere,4,0.05,2,29.64639637694764,7.204651090745417
133,390,sphere,4,0.05,2,29.64639637694764,7.205867887858792
133,1250,sphere,4,0.05,2,29.64639637694764,7.209231538257885
133,1219,sphere,4,0.05,2,29.64639637694764,7.207620975193576
133,446,sphere,4,0.05,2,29.64639637694764,7.209081796815791
133,676,sphere,4,0.05,2,29.64639637694764,7.205330919541285
133,619,sphere,4,0.05,2,29.64639637694764,7.208834738439517
133,163,sphere,4,0.05,2,29.64639637694764,7.21079171741861
134,137,sphere,4,0.15,2,29.64639637694764,7.2061224147470995
134,390,sphere,4,0.15,2,29.64639637694764,7.2064632124823635
134,1250,sphere,4,0.15,2,29.64639637694764,7.210978859830666
134,1219,sphere,4,0.15,2,29.64639637694764,7.2079302945850525
134,446,sphere,4,0.15,2,29.64639637694764,7.210436934381279
134,676,sphere,4,0.15,2,29.64639637694764,7.207071753855406
134,619,sphere,4,0.15,2,29.64639637694764,7.21002745694349
134,163,sphere,4,0.15,2,29.64639637694764,7.212583043304074
135,1269,sphere,4,0.0,0,29.61115026867347,7.209535271740306
135,112,sphere,4,0.0,0,29.61115026867347,7.211233101397536
135,24,sphere,4,0.0,0,29.61115026867347,7.2112284512885
135,764,sphere,4,0.0,0,29.61115026867347,7.205709599190903
135,460,sphere,4,0.0,0,29.61115026867347,7.210932354340571
135,403,sphere,4,0.0,0,29.61115026867347,7.206947429862303
135,61,sphere,4,0.0,0,29.61115026867347,7.211657479314244
135,951,sphere,4,0.0,0,29.61115026867347,7.206767329860862
136,1269,sphere,4,0.05,0,29.61115026867347,7.208493023564612
136,112,sphere,4,0.05,0,29.61115026867347,7.211775952455024
136,24,sphere,4,0.05,0,29.61115026867347,7.211341909753426
136,764,sphere,4,0.05,0,29.61115026867347,7.204897072219581
136,460,sphere,4,0.05,0,29.61115026867347,7.210241047301549
136,403,sphere,4,0.05,0,29.61115026867347,7.207083191238661
136,61,sphere,4,0.05,0,29.61115026867347,7.21001082438192
136,951,sphere,4,0.05,0,29.61115026867347,7.206407470511143
137,1269,sphere,4,0.15,0,29.61115026867347,7.209843870625139
137,112,sphere,4,0.15,0,29.61115026867347,7.211967172177911
137,24,sphere,4,0.15,0,29.61115026867347,7.212463066284574
137,764,sphere,4,0.15,0,29.61115026867347,7.205333594963649
137,460,sphere,4,0.15,0,29.61115026867347,7.209903319341647
137,403,sphere,4,0.15,0,29.61115026867347,7.207240885525124
137,61,sphere,4,0.15,0,29.61115026867347,7.210859732849219
137,951,sphere,4,0.15,0,29.61115026867347,7.207159672119531
138,1421,sphere,4,0.0,1,29.5895983515116,7.20557668022354
138,706,sphere,4,0.0,1,29.5895983515116,7.20931483765695
138,52,sphere,4,0.0,1,29.5895983515116,7.21039274748443
138,1422,sphere,4,0.0,1,29.5895983515116,7.206184992132813
138,1233,sphere,4,0.0,1,29.5895983515116,7.209757261290031
138,215,sphere,4,0.0,1,29.5895983515116,7.209824700050439
138,1128,sphere,4,0.0,1,29.5895983515116,7.20407456514374
138,764,sphere,4,0.0,1,29.5895983515116,7.211830776237292
139,1421,sphere,4,0.05,1,29.5895983515116,7.205390863850036
139,706,sphere,4,0.05,1,29.5895983515116,7.209464012187226
139,52,sphere,4,0.05,1,29.5895983515116,7.21100581458493
139,1422,sphere,4,0.05,1,29.5895983515116,7.206555084358412
139,1233,sphere,4,0.05,1,29.5895983515116,7.209270455161974
139,215,sphere,4,0.05,1,29.5895983515116,7.210129026471872
139,1128,sphere,4,0.05,1,29.5895983515116,7.20452391174361
139,764,sphere,4,0.05,1,29.5895983515116,7.211767572541333
140,1421,sphere,4,0.15,1,29.5895983515116,7.207012238927811
140,706,sphere,4,0.15,1,29.5895983515116,7.210757946966902
140,52,sphere,4,0.15,1,29.5895983515116,7.210331232529093
140,1422,sphere,4,0.15,1,29.5895983515116,7.207858711414309
140,1233,sphere,4,0.15,1,29.5895983515116,7.208850299971276
140,215,sphere,4,0.15,1,29.5895983515116,7.21122697386835
140,1128,sphere,4,0.15,1,29.5895983515116,7.207148407795683
140,764,sphere,4,0.15,1,29.5895983515116,7.211996186044561
141,137,sphere,4,0.0,2,29.64639637694765,7.204314309570973
141,390,sphere,4,0.0,2,29.64639637694765,7.206540659462627
141,1250,sphere,4,0.0,2,29.64639637694765,7.209150174811633
141,1219,sphere,4,0.0,2,29.64639637694765,7.207128203112767
141,446,sphere,4,0.0,2,29.64639637694765,7.208098958743894
141,676,sphere,4,0.0,2,29.64639637694765,7.206001304105106
141,619,sphere,4,0.0,2,29.64639637694765,7.209031244208324
141,163,sphere,4,0.0,2,29.64639637694765,7.210687762425328
142,137,sphere,4,0.05,2,29.64639637694765,7.2046510907454175
142,390,sphere,4,0.05,2,29.64639637694765,7.2058678878587905
142,1250,sphere,4,0.05,2,29.64639637694765,7.209231538257885
142,1219,sphere,4,0.05,2,29.64639637694765,7.207620975193576
142,446,sphere,4,0.05,2,29.64639637694765,7.2090817968157905
142,676,sphere,4,0.05,2,29.64639637694765,7.205330919541285
142,619,sphere,4,0.05,2,29.64639637694765,7.208834738439517
142,163,sphere,4,0.05,2,29.64639637694765,7.210791717418612
143,137,sphere,4,0.15,2,29.64639637694765,7.206122414747101
143,390,sphere,4,0.15,2,29.64639637694765,7.2064632124823635
143,1250,sphere,4,0.15,2,29.64639637694765,7.210978859830668
143,1219,sphere,4,0.15,2,29.64639637694765,7.2079302945850525
143,446,sphere,4,0.15,2,29.64639637694765,7.210436934381279
143,676,sphere,4,0.15,2,29.64639637694765,7.207071753855406
143,619,sphere,4,0.15,2,29.64639637694765,7.21002745694349
143,163,sphere,4,0.15,2,29.64639637694765,7.212583043304074
144,1269,sphere,4,0.0,0,29.611150268673477,7.209535271740307
144,112,sphere,4,0.0,0,29.611150268673477,7.211233101397536
144,24,sphere,4,0.0,0,29.611150268673477,7.2112284512885
144,764,sphere,4,0.0,0,29.611150268673477,7.205709599190902
144,460,sphere,4,0.0,0,29.611150268673477,7.210932354340571
144,403,sphere,4,0.0,0,29.611150268673477,7.206947429862303
144,61,sphere,4,0.0,0,29.611150268673477,7.211657479314244
144,951,sphere,4,0.0,0,29.611150268673477,7.206767329860863
145,1269,sphere,4,0.05,0,29.611150268673477,7.208493023564613
145,112,sphere,4,0.05,0,29.611150268673477,7.211775952455024
145,24,sphere,4,0.05,0,29.611150268673477,7.2113419097534255
145,764,sphere,4,0.05,0,29.611150268673477,7.204897072219582
145,460,sphere,4,0.05,0,29.611150268673477,7.210241047301549
145,403,sphere,4,0.05,0,29.611150268673477,7.207083191238662
145,61,sphere,4,0.05,0,29.611150268673477,7.210010824381919
145,951,sphere,4,0.05,0,29.611150268673477,7.206407470511144
146,1269,sphere,4,0.15,0,29.611150268673477,7.20984387062514
146,112,sphere,4,0.15,0,29.611150268673477,7.211967172177911
146,24,sphere,4,0.15,0,29.611150268673477,7.212463066284574
146,764,sphere,4,0.15,0,29.611150268673477,7.205333594963649
146,460,sphere,4,0.15,0,29.611150268673477,7.209903319341648
146,403,sphere,4,0.15,0,29.611150268673477,7.207240885525124
146,61,sphere,4,0.15,0,29.611150268673477,7.210859732849219
146,951,sphere,4,0.15,0,29.611150268673477,7.207159672119531
147,1421,sphere,4,0.0,1,29.5895983515116,7.205576680223541
147,706,sphere,4,0.0,1,29.5895983515116,7.209314837656951
147,52,sphere,4,0.0,1,29.5895983515116,7.210392747484429
147,1422,sphere,4,0.0,1,29.5895983515116,7.206184992132812
147,1233,sphere,4,0.0,1,29.5895983515116,7.209757261290031
147,215,sphere,4,0.0,1,29.5895983515116,7.209824700050439
147,1128,sphere,4,0.0,1,29.5895983515116,7.204074565143739
147,764,sphere,4,0.0,1,29.5895983515116,7.211830776237293
148,1421,sphere,4,0.05,1,29.5895983515116,7.205390863850036
148,706,sphere,4,0.05,1,29.5895983515116,7.209464012187226
148,52,sphere,4,0.05,1,29.5895983515116,7.21100581458493
148,1422,sphere,4,0.05,1,29.5895983515116,7.206555084358412
148,1233,sphere,4,0.05,1,29.5895983515116,7.209270455161974
148,215,sphere,4,0.05,1,29.5895983515116,7.210129026471872
148,1128,sphere,4,0.05,1,29.5895983515116,7.20452391174361
148,764,sphere,4,0.05,1,29.5895983515116,7.211767572541333
149,1421,sphere,4,0.15,1,29.5895983515116,7.207012238927811
149,706,sphere,4,0.15,1,29.5895983515116,7.210757946966902
149,52,sphere,4,0.15,1,29.5895983515116,7.210331232529094
149,1422,sphere,4,0.15,1,29.5895983515116,7.207858711414309
149,1233,sphere,4,0.15,1,29.5895983515116,7.208850299971276
149,215,sphere,4,0.15,1,29.5895983515116,7.21122697386835
149,1128,sphere,4,0.15,1,29.5895983515116,7.207148407795682
149,764,sphere,4,0.15,1,29.5895983515116,7.211996186044562
150,137,sphere,4,0.0,2,29.64639637694764,7.2043143095709725
150,390,sphere,4,0.0,2,29.64639637694764,7.206540659462628
150,1250,sphere,4,0.0,2,29.64639637694764,7.209150174811633
150,1219,sphere,4,0.0,2,29.64639637694764,7.207128203112767
150,446,sphere,4,0.0,2,29.64639637694764,7.208098958743894
150,676,sphere,4,0.0,2,29.64639637694764,7.206001304105106
150,619,sphere,4,0.0,2,29.64639637694764,7.209031244208324
150,163,sphere,4,0.0,2,29.64639637694764,7.210687762425328
151,137,sphere,4,0.05,2,29.64639637694764,7.204651090745417
151,390,sphere,4,0.05,2,29.64639637694764,7.2058678878587905
151,1250,sphere,4,0.05,2,29.64639637694764,7.209231538257884
151,1219,sphere,4,0.05,2,29.64639637694764,7.207620975193575
151,446,sphere,4,0.05,2,29.64639637694764,7.209081796815791
151,676,sphere,4,0.05,2,29.64639637694764,7.205330919541285
151,619,sphere,4,0.05,2,29.64639637694764,7.208834738439517
151,163,sphere,4,0.05,2,29.64639637694764,7.21079171741861
152,137,sphere,4,0.15,2,29.64639637694764,7.2061224147470995
152,390,sphere,4,0.15,2,29.64639637694764,7.2064632124823635
152,1250,sphere,4,0.15,2,29.64639637694764,7.210978859830668
152,1219,sphere,4,0.15,2,29.64639637694764,7.2079302945850525
152,446,sphere,4,0.15,2,29.64639637694764,7.210436934381279
152,676,sphere,4,0.15,2,29.64639637694764,7.2070717538554065
152,619,sphere,4,0.15,2,29.64639637694764,7.2100274569434895
152,163,sphere,4,0.15,2,29.64639637694764,7.212583043304074
153,1269,hyperbolic,4,0.0,0,-38.68424741181379,7.197839344697398
153,112,hyperbolic,4,0.0,0,-38.68424741181379,7.188853747114516
153,24,hyperbolic,4,0.0,0,-38.68424741181379,7.193522312664395
153,764,hyperbolic,4,0.0,0,-38.68424741181379,7.197937670631621
153,460,hyperbolic,4,0.0,0,-38.68424741181379,7.21968861939987
153,403,hyperbolic,4,0.0,0,-38.68424741181379,7.203533831081156
153,61,hyperbolic,4,0.0,0,-38.68424741181379,7.201510728056398
153,951,hyperbolic,4,0.0,0,-38.68424741181379,7.199419921307976
154,1269,hyperbolic,4,0.05,0,-38.68424741181379,7.199331100893072
154,112,hyperbolic,4,0.05,0,-38.68424741181379,7.189103955090442
154,24,hyperbolic,4,0.05,0,-38.68424741181379,7.193256544147258
154,764,hyperbolic,4,0.05,0,-38.68424741181379,7.197974354186047
154,460,hyperbolic,4,0.05,0,-38.68424741181379,7.219938152274649
154,403,hyperbolic,4,0.05,0,-38.68424741181379,7.203194494830166
154,61,hyperbolic,4,0.05,0,-38.68424741181379,7.20165538986543
154,951,hyperbolic,4,0.05,0,-38.68424741181379,7.200441618731127
155,1269,hyperbolic,4,0.15,0,-38.68424741181379,7.204131646700526
155,112,hyperbolic,4,0.15,0,-38.68424741181379,7.189898603081959
155,24,hyperbolic,4,0.15,0,-38.68424741181379,7.194946847036655
155,764,hyperbolic,4,0.15,0,-38.68424741181379,7.198690271069596
155,460,hyperbolic,4,0.15,0,-38.68424741181379,7.220657586292867
155,403,hyperbolic,4,0.15,0,-38.68424741181379,7.204052558497732
155,61,hyperbolic,4,0.15,0,-38.68424741181379,7.202093669680506
155,951,hyperbolic,4,0.15,0,-38.68424741181379,7.201200613445314
156,1421,hyperbolic,4,0.0,1,-38.49641620220526,7.20744382999421
156,706,hyperbolic,4,0.0,1,-38.49641620220526,7.206427212639749
156,52,hyperbolic,4,0.0,1,-38.49641620220526,7.200308499875505
156,1422,hyperbolic,4,0.0,1,-38.49641620220526,7.20323169178067
156,1233,hyperbolic,4,0.0,1,-38.49641620220526,7.202888653708262
156,215,hyperbolic,4,0.0,1,-38.49641620220526,7.202480764333561
156,1128,hyperbolic,4,0.0,1,-38.49641620220526,7.207905777280523
156,764,hyperbolic,4,0.0,1,-38.49641620220526,7.1996240787424295
157,1421,hyperbolic,4,0.05,1,-38.49641620220526,7.207274601945182
157,706,hyperbolic,4,0.05,1,-38.49641620220526,7.206998655464288
157,52,hyperbolic,4,0.05,1,-38.49641620220526,7.200437600029763
157,1422,hyperbolic,4,0.05,1,-38.49641620220526,7.203293316580048
157,1233,hyperbolic,4,0.05,1,-38.49641620220526,7.2030180424106245
157,215,hyperbolic,4,0.05,1,-38.49641620220526,7.2033375020011645
157,1128,hyperbolic,4,0.05,1,-38.49641620220526,7.208515455288431
157,764,hyperbolic,4,0.05,1,-38.49641620220526,7.1989047106659445
158,1421,hyperbolic,4,0.15,1,-38.49641620220526,7.208786992215266
158,706,hyperbolic,4,0.15,1,-38.49641620220526,7.209548728706984
158,52,hyperbolic,4,0.15,1,-38.49641620220526,7.203948922017761
158,1422,hyperbolic,4,0.15,1,-38.49641620220526,7.206022151123291
158,1233,hyperbolic,4,0.15,1,-38.49641620220526,7.204750594983273
158,215,hyperbolic,4,0.15,1,-38.49641620220526,7.20556354624707
158,1128,hyperbolic,4,0.15,1,-38.49641620220526,7.2104188412347
158,764,hyperbolic,4,0.15,1,-38.49641620220526,7.202290970731076
159,137,hyperbolic,4,0.0,2,-38.687892034828046,7.200020255613673
159,390,hyperbolic,4,0.0,2,-38.687892034828046,7.20973284089532
159,1250,hyperbolic,4,0.0,2,-38.687892034828046,7.194887159000777
159,1219,hyperbolic,4,0.0,2,-38.687892034828046,7.197083271795919
159,446,hyperbolic,4,0.0,2,-38.687892034828046,7.198803458276016
159,676,hyperbolic,4,0.0,2,-38.687892034828046,7.197639947353028
159,619,hyperbolic,4,0.0,2,-38.687892034828046,7.19699935947709
159,163,hyperbolic,4,0.0,2,-38.687892034828046,7.211169552880095
160,137,hyperbolic,4,0.05,2,-38.687892034828046,7.200534373200681
160,390,hyperbolic,4,0.05,2,-38.687892034828046,7.209953202595559
160,1250,hyperbolic,4,0.05,2,-38.687892034828046,7.195409575903764
160,1219,hyperbolic,4,0.05,2,-38.687892034828046,7.196522314427064
160,446,hyperbolic,4,0.05,2,-38.687892034828046,7.198146337957185
160,676,hyperbolic,4,0.05,2,-38.687892034828046,7.197329179177052
160,619,hyperbolic,4,0.05,2,-38.687892034828046,7.197572493075796
160,163,hyperbolic,4,0.05,2,-38.687892034828046,7.211570681479199
161,137,hyperbolic,4,0.15,2,-38.687892034828046,7.20327497768904
161,390,hyperbolic,4,0.15,2,-38.687892034828046,7.211332084917898
161,1250,hyperbolic,4,0.15,2,-38.687892034828046,7.195793441742944
161,1219,hyperbolic,4,0.15,2,-38.687892034828046,7.19830821108536
161,446,hyperbolic,4,0.15,2,-38.687892034828046,7.200904914030942
161,676,hyperbolic,4,0.15,2,-38.687892034828046,7.200248417333119
161,619,hyperbolic,4,0.15,2,-38.687892034828046,7.200937349241242
161,163,hyperbolic,4,0.15,2,-38.687892034828046,7.21364979878653
162,1269,hyperbolic,4,0.0,0,-91.86395255101736,7.20999063210672
162,112,hyperbolic,4,0.0,0,-91.86395255101736,7.204022726209594
162,24,hyperbolic,4,0.0,0,-91.86395255101736,7.205190652674123
162,764,hyperbolic,4,0.0,0,-91.86395255101736,7.2080361425275825
162,460,hyperbolic,4,0.0,0,-91.86395255101736,7.222109797068004
162,403,hyperbolic,4,0.0,0,-91.86395255101736,7.213084660661343
162,61,hyperbolic,4,0.0,0,-91.86395255101736,7.210159996678554
162,951,hyperbolic,4,0.0,0,-91.86395255101736,7.211219612833119
163,1269,hyperbolic,4,0.05,0,-91.86395255101736,7.21146383503573
163,112,hyperbolic,4,0.05,0,-91.86395255101736,7.203910770977456
163,24,hyperbolic,4,0.05,0,-91.86395255101736,7.205497886700944
163,764,hyperbolic,4,0.05,0,-91.86395255101736,7.207416020237079
163,460,hyperbolic,4,0.05,0,-91.86395255101736,7.222312595214168
163,403,hyperbolic,4,0.05,0,-91.86395255101736,7.212137145345374
163,61,hyperbolic,4,0.05,0,-91.86395255101736,7.209990371031366
163,951,hyperbolic,4,0.05,0,-91.86395255101736,7.212417899623992
164,1269,hyperbolic,4,0.15,0,-91.86395255101736,7.214429224883602
164,112,hyperbolic,4,0.15,0,-91.86395255101736,7.204879111540518
164,24,hyperbolic,4,0.15,0,-91.86395255101736,7.206220426202213
164,764,hyperbolic,4,0.15,0,-91.86395255101736,7.209020554817542
164,460,hyperbolic,4,0.15,0,-91.86395255101736,7.222783127449361
164,403,hyperbolic,4,0.15,0,-91.86395255101736,7.212302138835259
164,61,hyperbolic,4,0.15,0,-91.86395255101736,7.211951548321847
164,951,hyperbolic,4,0.15,0,-91.86395255101736,7.2119267883184035
165,1421,hyperbolic,4,0.0,1,-91.45916963198552,7.216218855025086
165,706,hyperbolic,4,0.0,1,-91.45916963198552,7.213658645681429
165,52,hyperbolic,4,0.0,1,-91.45916963198552,7.210042762891595
165,1422,hyperbolic,4,0.0,1,-91.45916963198552,7.210671986975827
165,1233,hyperbolic,4,0.0,1,-91.45916963198552,7.211671136467148
165,215,hyperbolic,4,0.0,1,-91.45916963198552,7.210484089296254
165,1128,hyperbolic,4,0.0,1,-91.45916963198552,7.213593617674643
165,764,hyperbolic,4,0.0,1,-91.45916963198552,7.210070768116694
166,1421,hyperbolic,4,0.05,1,-91.45916963198552,7.21648019166301
166,706,hyperbolic,4,0.05,1,-91.45916963198552,7.2145376999983934
166,52,hyperbolic,4,0.05,1,-91.45916963198552,7.210376663450799
166,1422,hyperbolic,4,0.05,1,-91.45916963198552,7.211365754002227
166,1233,hyperbolic,4,0.05,1,-91.45916963198552,7.211985056085187
166,215,hyperbolic,4,0.05,1,-91.45916963198552,7.21028829235589
166,1128,hyperbolic,4,0.05,1,-91.45916963198552,7.214426562077026
166,764,hyperbolic,4,0.05,1,-91.45916963198552,7.209850566980728
167,1421,hyperbolic,4,0.15,1,-91.45916963198552,7.216651267810255
167,706,hyperbolic,4,0.15,1,-91.45916963198552,7.215608963889952
167,52,hyperbolic,4,0.15,1,-91.45916963198552,7.212635309872152
167,1422,hyperbolic,4,0.15,1,-91.45916963198552,7.212219087326666
167,1233,hyperbolic,4,0.15,1,-91.45916963198552,7.213253776279251
167,215,hyperbolic,4,0.15,1,-91.45916963198552,7.212820634382229
167,1128,hyperbolic,4,0.15,1,-91.45916963198552,7.215899523446465
167,764,hyperbolic,4,0.15,1,-91.45916963198552,7.211436591131676
168,137,hyperbolic,4,0.0,2,-91.8578194599134,7.212364467494019
168,390,hyperbolic,4,0.0,2,-91.8578194599134,7.215585671464657
168,1250,hyperbolic,4,0.0,2,-91.8578194599134,7.206691501982628
168,1219,hyperbolic,4,0.0,2,-91.8578194599134,7.208589181561315
168,446,hyperbolic,4,0.0,2,-91.8578194599134,7.20863846105806
168,676,hyperbolic,4,0.0,2,-91.8578194599134,7.207458254606863
168,619,hyperbolic,4,0.0,2,-91.8578194599134,7.208629902725469
168,163,hyperbolic,4,0.0,2,-91.8578194599134,7.217021331077798
169,137,hyperbolic,4,0.05,2,-91.8578194599134,7.213067384367459
169,390,hyperbolic,4,0.05,2,-91.8578194599134,7.215433791236263
169,1250,hyperbolic,4,0.05,2,-91.8578194599134,7.206410087869242
169,1219,hyperbolic,4,0.05,2,-91.8578194599134,7.207752180967644
169,446,hyperbolic,4,0.05,2,-91.8578194599134,7.209282624209648
169,676,hyperbolic,4,0.05,2,-91.8578194599134,7.207532605862667
169,619,hyperbolic,4,0.05,2,-91.8578194599134,7.2093435847312195
169,163,hyperbolic,4,0.05,2,-91.8578194599134,7.217174922927789
170,137,hyperbolic,4,0.15,2,-91.8578194599134,7.214426946376628
170,390,hyperbolic,4,0.15,2,-91.8578194599134,7.21632475878005
170,1250,hyperbolic,4,0.15,2,-91.8578194599134,7.209346564515402
170,1219,hyperbolic,4,0.15,2,-91.8578194599134,7.209524184547212
170,446,hyperbolic,4,0.15,2,-91.8578194599134,7.2111955612010386
170,676,hyperbolic,4,0.15,2,-91.8578194599134,7.20947925126575
170,619,hyperbolic,4,0.15,2,-91.8578194599134,7.2117994420277745
170,163,hyperbolic,4,0.15,2,-91.8578194599134,7.21785806971145
171,1269,hyperbolic,4,0.0,0,-223.3022464970944,7.22170797871405
171,112,hyperbolic,4,0.0,0,-223.3022464970944,7.220955205317097
171,24,hyperbolic,4,0.0,0,-223.3022464970944,7.220561945821454
171,764,hyperbolic,4,0.0,0,-223.3022464970944,7.222245315048081
171,460,hyperbolic,4,0.0,0,-223.3022464970944,7.2244838936004605
171,403,hyperbolic,4,0.0,0,-223.3022464970944,7.222735190206349
