v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,ks,kind,dim,seed,branch,estimator
-0.08052323707368927,-0.133679367937245,0.02919594905775181,-7.103733786746601,-4.748281478881836,-0.0625,0.1461520218965389,3.0,0.26546992476916953,0.25763375275723344,0.5536185874991558,915,1400,3,-3.5550526795521264,dumbbell,3,0,B,diffdist_t4
-0.07270503831010885,-0.10189963790228336,0.05331795155587872,-7.105035997272387,-4.821213722229004,-0.375,-0.16660654859905674,3.0,0.23816331799780832,0.3014598829462285,0.5202949131433076,361,1400,3,2.5102588071524714,dumbbell,3,0,B,diffdist_t4
-0.05579655204330812,-0.0962174044731197,0.025188175772253733,-7.0659154425118675,-4.697500705718994,-0.0,0.4645480444641105,3.0,0.2581942456884586,0.27699811334493946,0.5620385708937446,405,1400,3,6.159382675542515,dumbbell,3,0,B,diffdist_t4
-0.0832667239348419,-0.12655036600344,0.04236423211632398,-7.040049989516298,-4.595828056335449,-0.0,0.5459283141181717,3.0,0.22757923999243215,0.23865567616106573,0.5703803039269209,919,1400,3,6.605360713324066,dumbbell,3,0,B,diffdist_t4
-0.063423211298676,-0.10650437450116255,0.04259441690965936,-7.078546939374824,-4.806817054748535,-0.0625,0.15510524333170767,3.0,0.2567317249088731,0.2546844463723107,0.548279869722895,1107,1400,3,7.3857094587224115,dumbbell,3,0,B,diffdist_t4
-0.06620687492303859,-0.10655483591638591,0.07084259238061169,-7.041771309437055,-4.976499080657959,-0.0,0.4249692118258127,3.0,0.2709296863386072,0.23267966939855195,0.5200592191163387,661,1400,3,8.355744883799076,dumbbell,3,0,B,diffdist_t4
-0.06576801764427812,-0.1473453036686476,0.05050077687242806,-7.026890667744299,-4.525154113769531,-0.0,0.5071906586984818,3.0,0.22840309725102761,0.250715866164227,0.5914844609145947,397,1400,3,9.178669145217661,dumbbell,3,0,B,diffdist_t4
-0.09160236791743163,-0.13772703578791629,0.038075589772500355,-7.036373095384626,-4.6085124015808105,-0.0,0.3047040438146973,4.0,0.22602002550057498,0.22750173158885095,0.5667560185217285,460,1400,3,10.291751725325792,dumbbell,3,0,B,diffdist_t4
-0.0803108595717968,-0.146996713488627,0.04948456862977096,-7.024825137655199,-4.582852363586426,-0.0,0.47480748884842217,4.0,0.2293955964915192,0.23482105051396662,0.5689711034199908,964,1400,3,11.41168825762969,dumbbell,3,0,B,diffdist_t4
-0.08951947495614263,-0.11604423517069548,0.045192493160628316,-7.0334645283980555,-4.442681312561035,-0.0,0.13999254540024414,4.0,0.2194601855840711,0.2224389961190339,0.5737460269149637,319,1400,3,12.373259461365768,dumbbell,3,0,B,diffdist_t4
-0.1137827230184447,-0.14294376338615722,0.027609219526047113,-7.010313173843506,-4.266116619110107,-0.0,0.3373504952040148,4.0,0.21524790855989817,0.19335610005367115,0.590346254689768,1323,1400,3,13.292811739534624,dumbbell,3,0,B,diffdist_t4
-0.1749287417942168,-0.20197842910450672,0.03267079037542736,-6.974293536666165,-4.010638236999512,-0.0,0.46636759813302076,4.0,0.17485161218688564,0.1860611307608721,0.6472545961752563,185,1400,3,14.409416562572522,dumbbell,3,0,B,diffdist_t4
-0.07438343422500225,-0.1086651987285582,0.01802577399913058,-7.082862502031825,-4.843515396118164,-0.0,0.36007181513202147,3.0,0.25395433458024763,0.2763250228473849,0.5456924250022396,1222,1400,3,15.33757314504347,dumbbell,3,0,B,diffdist_t4
-0.13087707311909016,-0.17176409353842734,0.04950877974997796,-7.005433121270905,-4.371962547302246,-0.0,0.44314115603457005,4.0,0.2286238184559636,0.1995428432888108,0.6175818779474803,190,1400,3,16.176736933411025,dumbbell,3,0,B,diffdist_t4
