readout,dest,m,pool,p,value,ks,kind,dim,seed,dist
lam_d1,est,30,jitter,512,0.0023996868251753953,4.928833467312116,sphere,2,1,exact
resid,true,30,jitter,301,-0.0062534422614929416,4.928833467312116,sphere,2,1,exact
resid_n,true,30,jitter,301,-0.006073345986345132,4.928833467312116,sphere,2,1,exact
lam_d1,true,30,jitter,301,0.0013452185096883046,4.928833467312116,sphere,2,1,exact
resid,est,30,jitter,301,-0.0062534422614929416,4.928833467312116,sphere,2,1,exact
resid_n,est,30,jitter,301,-0.006073345986345132,4.928833467312116,sphere,2,1,exact
lam_d1,est,30,jitter,301,0.0013452185096883046,4.928833467312116,sphere,2,1,exact
resid,true,60,single,127,-0.013950052164614844,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,127,-0.006699810251941192,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,127,0.00507358131445651,4.928833467312116,sphere,2,1,exact
resid,est,60,single,127,-0.013950052164614844,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,127,-0.006699810251941192,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,127,0.00507358131445651,4.928833467312116,sphere,2,1,exact
resid,true,60,single,89,-0.01687771719583684,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,89,-0.00743034138145428,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,89,0.004925690507345873,4.928833467312116,sphere,2,1,exact
resid,est,60,single,89,-0.01687771719583684,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,89,-0.00743034138145428,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,89,0.004925690507345873,4.928833467312116,sphere,2,1,exact
resid,true,60,single,591,-0.009424269529113205,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,591,-0.005566658621138356,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,591,0.0032193521468296877,4.928833467312116,sphere,2,1,exact
resid,est,60,single,591,-0.009424269529113205,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,591,-0.005566658621138356,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,591,0.0032193521468296877,4.928833467312116,sphere,2,1,exact
resid,true,60,single,780,-0.02447112567755999,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,780,-0.009064705529340855,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,780,0.006088380414802434,4.928833467312116,sphere,2,1,exact
resid,est,60,single,780,-0.02447112567755999,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,780,-0.009064705529340855,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,780,0.006088380414802434,4.928833467312116,sphere,2,1,exact
resid,true,60,single,212,-0.030650639399727526,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,212,-0.010198736073293932,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,212,0.010646291453596546,4.928833467312116,sphere,2,1,exact
resid,est,60,single,212,-0.030650639399727526,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,212,-0.010198736073293932,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,212,0.010646291453596546,4.928833467312116,sphere,2,1,exact
resid,true,60,single,430,-0.014061805025308842,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,430,-0.006458790920365107,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,430,0.006728359574071359,4.928833467312116,sphere,2,1,exact
resid,est,60,single,430,-0.014061805025308842,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,430,-0.006458790920365107,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,430,0.006728359574071359,4.928833467312116,sphere,2,1,exact
resid,true,60,single,568,-0.011880303865493512,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,568,-0.006354625460947257,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,568,0.004686867169794166,4.928833467312116,sphere,2,1,exact
resid,est,60,single,568,-0.011880303865493512,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,568,-0.006354625460947257,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,568,0.004686867169794166,4.928833467312116,sphere,2,1,exact
resid,true,60,single,907,-0.02378806565439296,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,907,-0.008907795751821037,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,907,0.008763942127426014,4.928833467312116,sphere,2,1,exact
resid,est,60,single,907,-0.02378806565439296,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,907,-0.008907795751821037,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,907,0.008763942127426014,4.928833467312116,sphere,2,1,exact
resid,true,60,single,739,-0.014764950406306536,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,739,-0.006886541455232437,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,739,0.007269803080547032,4.928833467312116,sphere,2,1,exact
resid,est,60,single,739,-0.014764950406306536,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,739,-0.006886541455232437,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,739,0.007269803080547032,4.928833467312116,sphere,2,1,exact
resid,true,60,single,1165,-0.027737973395100618,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,1165,-0.009450458336367033,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,1165,0.009061974945848641,4.928833467312116,sphere,2,1,exact
resid,est,60,single,1165,-0.027737973395100618,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,1165,-0.009450458336367033,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,1165,0.009061974945848641,4.928833467312116,sphere,2,1,exact
resid,true,60,single,336,-0.015277304691820544,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,336,-0.007052799337897764,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,336,0.006185107507740069,4.928833467312116,sphere,2,1,exact
resid,est,60,single,336,-0.015277304691820544,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,336,-0.007052799337897764,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,336,0.006185107507740069,4.928833467312116,sphere,2,1,exact
resid,true,60,single,123,-0.014833652931141422,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,123,-0.006903804841529147,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,123,0.008184671470626254,4.928833467312116,sphere,2,1,exact
resid,est,60,single,123,-0.014833652931141422,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,123,-0.006903804841529147,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,123,0.008184671470626254,4.928833467312116,sphere,2,1,exact
resid,true,60,single,1048,-0.008853506229632584,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,1048,-0.005232377552395133,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,1048,0.0035464203696118327,4.928833467312116,sphere,2,1,exact
resid,est,60,single,1048,-0.008853506229632584,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,1048,-0.005232377552395133,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,1048,0.0035464203696118327,4.928833467312116,sphere,2,1,exact
resid,true,60,single,535,-0.014261514630118937,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,535,-0.006923037352360482,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,535,0.005295817187863372,4.928833467312116,sphere,2,1,exact
resid,est,60,single,535,-0.014261514630118937,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,535,-0.006923037352360482,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,535,0.005295817187863372,4.928833467312116,sphere,2,1,exact
resid,true,60,single,218,-0.025400117533341808,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,218,-0.009112629308498788,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,218,0.007803414197727589,4.928833467312116,sphere,2,1,exact
resid,est,60,single,218,-0.025400117533341808,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,218,-0.009112629308498788,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,218,0.007803414197727589,4.928833467312116,sphere,2,1,exact
resid,true,60,single,251,-0.020437186615424208,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,251,-0.008060332532751567,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,251,0.007174616099108452,4.928833467312116,sphere,2,1,exact
resid,est,60,single,251,-0.020437186615424208,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,251,-0.008060332532751567,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,251,0.007174616099108452,4.928833467312116,sphere,2,1,exact
resid,true,60,single,179,-0.022785069354967234,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,179,-0.008190572661068431,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,179,0.008168647376152643,4.928833467312116,sphere,2,1,exact
resid,est,60,single,179,-0.022785069354967234,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,179,-0.008190572661068431,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,179,0.008168647376152643,4.928833467312116,sphere,2,1,exact
resid,true,60,single,895,-0.019935133335637373,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,895,-0.00756795938299585,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,895,0.007685524101339496,4.928833467312116,sphere,2,1,exact
resid,est,60,single,895,-0.019935133335637373,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,895,-0.00756795938299585,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,895,0.007685524101339496,4.928833467312116,sphere,2,1,exact
resid,true,60,single,1002,-0.01715810393331583,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,1002,-0.00720995958493567,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,1002,0.007965555407763315,4.928833467312116,sphere,2,1,exact
resid,est,60,single,1002,-0.01715810393331583,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,1002,-0.00720995958493567,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,1002,0.007965555407763315,4.928833467312116,sphere,2,1,exact
resid,true,60,single,965,-0.013810086162923643,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,965,-0.006563112325157398,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,965,0.00456655680696502,4.928833467312116,sphere,2,1,exact
resid,est,60,single,965,-0.013810086162923643,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,965,-0.006563112325157398,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,965,0.00456655680696502,4.928833467312116,sphere,2,1,exact
resid,true,60,single,1123,-0.0236994175884669,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,1123,-0.008685317080683236,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,1123,0.007954342174129122,4.928833467312116,sphere,2,1,exact
resid,est,60,single,1123,-0.0236994175884669,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,1123,-0.008685317080683236,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,1123,0.007954342174129122,4.928833467312116,sphere,2,1,exact
resid,true,60,single,799,-0.015140099632044036,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,799,-0.00668782191730327,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,799,0.006501624373610298,4.928833467312116,sphere,2,1,exact
resid,est,60,single,799,-0.015140099632044036,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,799,-0.00668782191730327,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,799,0.006501624373610298,4.928833467312116,sphere,2,1,exact
resid,true,60,single,75,-0.013557147352199829,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,75,-0.006725318659292905,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,75,0.0042176691129200035,4.928833467312116,sphere,2,1,exact
resid,est,60,single,75,-0.013557147352199829,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,75,-0.006725318659292905,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,75,0.0042176691129200035,4.928833467312116,sphere,2,1,exact
resid,true,60,single,1166,-0.01244716413610377,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,1166,-0.006366704105659558,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,1166,0.006572317705726531,4.928833467312116,sphere,2,1,exact
resid,est,60,single,1166,-0.01244716413610377,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,1166,-0.006366704105659558,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,1166,0.006572317705726531,4.928833467312116,sphere,2,1,exact
resid,true,60,single,711,-0.013767871309780872,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,711,-0.006509078352454954,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,711,0.0073194012122915365,4.928833467312116,sphere,2,1,exact
resid,est,60,single,711,-0.013767871309780872,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,711,-0.006509078352454954,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,711,0.0073194012122915365,4.928833467312116,sphere,2,1,exact
resid,true,60,single,113,-0.025470970732779104,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,113,-0.009027696054260738,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,113,0.010575598870647594,4.928833467312116,sphere,2,1,exact
resid,est,60,single,113,-0.025470970732779104,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,113,-0.009027696054260738,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,113,0.010575598870647594,4.928833467312116,sphere,2,1,exact
resid,true,60,single,210,-0.017463019731769,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,210,-0.00767379550162024,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,210,0.0065582013969127965,4.928833467312116,sphere,2,1,exact
resid,est,60,single,210,-0.017463019731769,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,210,-0.00767379550162024,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,210,0.0065582013969127965,4.928833467312116,sphere,2,1,exact
resid,true,60,single,583,-0.01166947833765608,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,583,-0.006091402451676214,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,583,0.005324648226134278,4.928833467312116,sphere,2,1,exact
resid,est,60,single,583,-0.01166947833765608,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,583,-0.006091402451676214,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,583,0.005324648226134278,4.928833467312116,sphere,2,1,exact
resid,true,60,single,235,-0.01507712487555525,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,235,-0.007079896539864352,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,235,0.005655055857138112,4.928833467312116,sphere,2,1,exact
resid,est,60,single,235,-0.01507712487555525,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,235,-0.007079896539864352,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,235,0.005655055857138112,4.928833467312116,sphere,2,1,exact
resid,true,60,single,953,-0.01478958268047745,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,953,-0.006895509033852865,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,953,0.006477117269233664,4.928833467312116,sphere,2,1,exact
resid,est,60,single,953,-0.01478958268047745,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,953,-0.006895509033852865,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,953,0.006477117269233664,4.928833467312116,sphere,2,1,exact
resid,true,60,single,299,-0.01201347375393626,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,299,-0.005959545078995478,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,299,0.004715293857470261,4.928833467312116,sphere,2,1,exact
resid,est,60,single,299,-0.01201347375393626,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,299,-0.005959545078995478,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,299,0.004715293857470261,4.928833467312116,sphere,2,1,exact
resid,true,60,single,155,-0.018093417868832524,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,155,-0.007792385606419924,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,155,0.005445711122066469,4.928833467312116,sphere,2,1,exact
resid,est,60,single,155,-0.018093417868832524,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,155,-0.007792385606419924,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,155,0.005445711122066469,4.928833467312116,sphere,2,1,exact
resid,true,60,single,18,-0.023969716464846448,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,18,-0.008719031568232335,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,18,0.006274210930199296,4.928833467312116,sphere,2,1,exact
resid,est,60,single,18,-0.023969716464846448,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,18,-0.008719031568232335,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,18,0.006274210930199296,4.928833467312116,sphere,2,1,exact
resid,true,60,single,115,-0.014578763849424747,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,115,-0.006918744895406982,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,115,0.005590547998645433,4.928833467312116,sphere,2,1,exact
resid,est,60,single,115,-0.014578763849424747,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,115,-0.006918744895406982,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,115,0.005590547998645433,4.928833467312116,sphere,2,1,exact
resid,true,60,single,241,-0.014187984278762281,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,241,-0.006904938982240756,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,241,0.005321339104120968,4.928833467312116,sphere,2,1,exact
resid,est,60,single,241,-0.014187984278762281,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,241,-0.006904938982240756,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,241,0.005321339104120968,4.928833467312116,sphere,2,1,exact
resid,true,60,single,401,-0.02163433248602413,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,401,-0.00847277274036866,4.928833467312116,sphere,2,1,exact
lam_d1,true,60,single,401,0.008596119252655353,4.928833467312116,sphere,2,1,exact
resid,est,60,single,401,-0.02163433248602413,4.928833467312116,sphere,2,1,exact
resid_n,est,60,single,401,-0.00847277274036866,4.928833467312116,sphere,2,1,exact
lam_d1,est,60,single,401,0.008596119252655353,4.928833467312116,sphere,2,1,exact
resid,true,60,single,1092,-0.012925854500560028,4.928833467312116,sphere,2,1,exact
resid_n,true,60,single,1092,-0.006134920659029918,4.928833467312116,sphere,2,1,exact
