kind,dim,seed,score,ks
sphere,3,1,0.001154475217068355,14.814466505255563
sphere,3,1,0.0033302272102839585,14.814466505255563
sphere,3,1,-0.0016317961313544599,14.814466505255563
sphere,3,1,-0.0031975846359643886,14.814466505255563
sphere,3,1,0.005565288353330897,14.814466505255563
sphere,3,1,-0.007213873632116768,14.814466505255563
sphere,3,1,-0.01066615824452746,14.814466505255563
sphere,3,1,0.009081151608300132,14.814466505255563
sphere,3,1,-0.011417528194137782,14.814466505255563
sphere,3,1,0.009699426811339031,14.814466505255563
sphere,3,1,0.0032582388356317167,14.814466505255563
sphere,3,1,-0.005024070593530043,14.814466505255563
sphere,3,1,0.004611854998593359,14.814466505255563
sphere,3,1,0.006732116659065132,14.814466505255563
sphere,3,1,-0.009659624411865742,14.814466505255563
sphere,3,1,-0.008616226894297696,14.814466505255563
sphere,3,1,0.006874115897971215,14.814466505255563
dumbbell,3,1,0.0005806721478083636,-163.49259820536963
dumbbell,3,1,0.005118282464418644,-77.08859426037498
dumbbell,3,1,-0.00036813922072065006,-24.935838903963976
dumbbell,3,1,-0.003059780998676223,4.513497221375994
dumbbell,3,1,0.0035701296559315122,9.416261050518573
dumbbell,3,1,-0.027094019915583824,9.955521253209659
dumbbell,3,1,-0.006815266059189664,10.477653947423558
dumbbell,3,1,-0.013159627730163798,10.974744420229678
dumbbell,3,1,-0.019371018420124748,11.65592445068692
dumbbell,3,1,-0.003006307193640409,12.678447654897981
dumbbell,3,1,-0.0021065427682740827,13.664675462029756
dumbbell,3,1,-0.007395835833402125,15.2054866378054
dumbbell,3,1,-0.02189448627673414,16.849276751622465
dumbbell,3,1,0.008189294818036024,18.433629239680844
dumbbell,3,1,-0.006230312635690311,19.69436099830141
dumbbell,3,1,-0.006579681947981163,21.127922935034
dumbbell,3,1,0.005749424502754171,22.88361794608912
dumbbell,3,1,-0.011992568297148041,24.176002086963308
dumbbell,3,1,-0.0007958659722353024,25.513851495559663
dumbbell,3,1,0.013969036736639157,27.463500447809487
dumbbell,3,1,-0.021202980694667382,28.57160409400671
dumbbell,3,1,0.026951475089114555,29.99682202749544
dumbbell,3,1,-0.0065544490195029795,30.946659713529492
dumbbell,3,1,-4.199146968390452e-05,32.83639520675109
dumbbell,3,1,0.0015667537003025214,34.475740392444465
dumbbell,3,1,-0.012996888363735058,35.9840990363241
dumbbell,3,1,0.0017088135198658101,37.32511413582913
dumbbell,3,1,0.0046673481102990876,38.5042426324266
dumbbell,3,1,-0.019042189477079027,39.667161698015704
dumbbell,3,1,-0.004352980657873734,40.84391815572795
dumbbell,3,1,0.00749111701729966,42.00569282717917
dumbbell,3,1,-0.02892546260937318,43.33827316085232
dumbbell,3,1,-0.006848557944104952,44.235316073359755
dumbbell,3,1,-0.004539050639751262,45.052919403324154
dumbbell,3,1,0.005859415299142939,45.61295288140431
dumbbell,3,1,-0.004868617106712804,46.21632109012934
dumbbell,3,1,0.011312792396041771,46.66047677273177
dumbbell,3,1,-0.018766201564392012,47.0098099028612
dumbbell,3,1,-0.043489137711216715,47.13562084320015
dumbbell,3,1,-0.007487041051656585,47.17124512571931
necklace,3,1,0.001897993307355142,-110.79647330066815
necklace,3,1,-0.0015251237838411966,-94.90296939865216
necklace,3,1,-0.006223227623128349,-64.22925691880113
necklace,3,1,-0.023970440108631808,-41.59759813944983
necklace,3,1,0.00842895382584712,-27.43680158886006
necklace,3,1,0.0012543421685348999,-15.817986176158923
necklace,3,1,-0.0025099018766404566,-9.549388613796538
necklace,3,1,0.012722072872290987,-4.7386272587634375
necklace,3,1,0.01583017090947549,2.767055381768698
necklace,3,1,-0.0025569949439728616,6.893971775494383
necklace,3,1,0.02059301527102491,11.257288947862746
necklace,3,1,0.004348690915466115,15.55133231521323
necklace,3,1,-0.0014441491274047487,18.900348465991172
necklace,3,1,0.04654467655448445,21.19321478538473
necklace,3,1,-0.011928774565752504,24.16286246161721
necklace,3,1,-0.011257049066857885,26.394618569048358
necklace,3,1,-0.0023670543101975625,28.844760490952336
necklace,3,1,0.02537597290327031,30.604909780603332
necklace,3,1,-0.02530007507024305,31.71745680698952
necklace,3,1,-0.018988567142180942,32.95205637771908
necklace,3,1,-0.0021807546117553894,34.01007762443255
necklace,3,1,0.004596052290103968,35.51883978460144
necklace,3,1,0.0056332284161702065,36.50175746087028
necklace,3,1,0.005652435100308023,37.402092761202724
necklace,3,1,-0.005667953563680481,38.56558656092873
necklace,3,1,0.004882501188292105,39.50602452498156
necklace,3,1,-0.012149889210071048,40.5680313343203
necklace,3,1,0.01620215399619913,41.115662882358826
necklace,3,1,0.02239151449274272,41.6922196659501
necklace,3,1,-0.01970055063961809,42.200700669840124
necklace,3,1,-0.04236577218297022,42.71601910162798
necklace,3,1,-0.019153633115265523,43.15528303609872
necklace,3,1,-0.0034037431737495606,43.493410534741976
necklace,3,1,0.005861605796138106,43.731904284512396
necklace,3,1,-0.006420515340867364,43.9237438169782
necklace,3,1,-0.012227607815995651,44.15161937365215
necklace,3,1,-0.022150619642638723,44.322771103349595
necklace,3,1,0.004543339854342427,44.43407431227611
necklace,3,1,0.00969764410930386,44.529445970433876
necklace,3,1,-0.005701065930509074,44.55740543487663
