kind_ok,m,rate_deform,rate_channel,static_score,ks,delocal_r,kind,dim,seed,point,config
1.0,120,0.0,0.0,0.0,94.85709696475492,,dumbbell,5,0,697,allpairs
1.0,120,0.0,0.0,0.0,97.35171808321398,,dumbbell,5,0,925,allpairs
1.0,120,0.0,0.0,0.0,98.7917235704332,,dumbbell,5,0,161,allpairs
1.0,120,0.0,0.0,0.0,100.8665966436659,,dumbbell,5,0,749,allpairs
1.0,120,0.0,0.0,0.0,102.75107815015204,,dumbbell,5,0,884,allpairs
1.0,120,0.0,0.0,0.0,104.17939743487206,,dumbbell,5,0,375,allpairs
1.0,120,5.2370975418136316e-06,1.2223347075253818e-07,-0.0019229186146307703,106.27611929154546,-0.01320960362307476,dumbbell,5,0,184,allpairs
1.0,120,0.0,0.0,0.0,107.42777987150524,,dumbbell,5,0,314,allpairs
1.0,120,0.0,0.0,0.0,108.91510404244193,,dumbbell,5,0,857,allpairs
1.0,120,0.0,0.0,0.0,110.59569131457931,,dumbbell,5,0,918,allpairs
1.0,120,0.0,0.0,0.0,111.54450037850307,,dumbbell,5,0,389,allpairs
1.0,120,0.0,0.0,0.0,112.36301158383276,,dumbbell,5,0,228,allpairs
1.0,120,0.0,0.0,0.0,113.01439910233005,,dumbbell,5,0,1122,allpairs
1.0,120,0.0,0.0,0.0,113.6543826298452,,dumbbell,5,0,250,allpairs
1.0,120,5.093804761751714e-06,1.2511136423161892e-08,0.0006871384084981662,114.12048753745447,0.012319373701588301,dumbbell,5,0,153,allpairs
1.0,120,0.0,0.0,0.0,114.43623507968073,,dumbbell,5,0,483,allpairs
1.0,120,0.0,0.0,0.0,114.53191659522862,,dumbbell,5,0,264,allpairs
1.0,120,-0.0024538322834577273,5.040029379029439e-06,-0.018234863303704968,-214.32832719844077,-0.40966534004274363,dumbbell,5,0,704,center
1.0,120,-0.0014996008143388392,5.018812417508419e-08,-0.005858565772562504,-24.345413291189768,-0.2840094547262755,dumbbell,5,0,595,center
1.0,120,-0.003489860954275141,-3.4269087538045064e-06,-0.006955255492159295,28.064011243591082,-0.45735975336454626,dumbbell,5,0,34,center
1.0,120,-0.0013182095489879158,-6.579805597558182e-06,-0.0017809174105778425,34.952516460203675,-0.3250045501769412,dumbbell,5,0,504,center
1.0,120,-0.001624819676397854,-1.384212874633306e-05,-0.009754467866717475,37.097108136982605,-0.3233244880224278,dumbbell,5,0,412,center
1.0,120,-0.0038864829593124833,1.5032899280953416e-06,-0.0035164125898896684,41.23232115967134,-0.3733402860410953,dumbbell,5,0,122,center
1.0,120,-0.0013939998185800492,2.3377359485247475e-06,-0.001542626999960747,45.90645748317704,-0.2654135931309365,dumbbell,5,0,1181,center
1.0,120,-0.002226346143034102,1.2073230309717076e-05,-0.0007640074884686103,50.32630927600221,-0.4048602604952646,dumbbell,5,0,515,center
1.0,120,-0.004220756150811052,-3.7979476535573062e-06,-0.00156895414858581,52.749073549023834,-0.477091339256725,dumbbell,5,0,1014,center
1.0,121,-0.00609405671301554,6.719190873027969e-06,-0.006555840953626105,56.21348401081016,-0.3903312542522742,dumbbell,5,0,247,center
1.0,120,-0.0038688615313256093,1.4197092332857153e-05,-0.0007430023754847639,58.94496299163386,-0.3925687367383268,dumbbell,5,0,1102,center
1.0,120,-0.007355058403309572,-5.703435235796898e-06,0.002096611439234135,63.40287705661365,-0.4906664604049544,dumbbell,5,0,778,center
1.0,120,-0.0023114399766582844,6.09429308706666e-06,-0.0125804563772134,66.67490591058699,-0.41107916165184283,dumbbell,5,0,951,center
1.0,120,-0.0039531342199162186,1.1187663962057096e-05,-0.002872036721269793,69.93004387850513,-0.44388691673083586,dumbbell,5,0,32,center
1.0,120,-0.0012972018743400563,1.7657096297677792e-06,0.006787213396580813,72.19840056422636,-0.2611319531502567,dumbbell,5,0,995,center
1.0,120,-0.0023490014731893647,1.5475730992401775e-05,-0.011382144824809528,74.8129927976336,-0.4213649024112872,dumbbell,5,0,1184,center
1.0,120,-0.004659575863672966,2.408583573772679e-06,-0.002701421234820764,77.80497096541596,-0.40047503340079876,dumbbell,5,0,625,center
1.0,120,-0.0008532032007951704,8.321304545570266e-06,-0.005088674664545494,80.27247833570586,-0.4841415726664111,dumbbell,5,0,653,center
1.0,120,-0.006976817617494321,4.7659647350724775e-05,0.0004085624480074752,82.15657767882404,-0.4736289405614133,dumbbell,5,0,834,center
1.0,120,-0.0009302027110808612,3.8761446822614215e-07,-0.003359546201737593,84.77999151376908,-0.18632436306322628,dumbbell,5,0,132,center
1.0,120,-0.003679668089911351,1.8466166262776085e-05,-0.007609266885837104,87.04999174964664,-0.3558131588508224,dumbbell,5,0,535,center
1.0,120,-0.004065816951493598,-3.5101672972714937e-06,-0.003979733874819456,90.10858352028264,-0.4587910023887213,dumbbell,5,0,1039,center
1.0,120,-0.002778353433114315,-1.4785203247491552e-05,-0.0057570788816845445,92.94538569495732,-0.35249803863264395,dumbbell,5,0,123,center
1.0,120,-0.001070187813203144,-1.767938077712472e-06,-0.0009726286661664732,94.85709696475492,-0.33681746137128676,dumbbell,5,0,697,center
1.0,120,-0.002219080634337996,-2.5403999095156376e-05,-0.0022476081180148504,97.35171808321398,-0.39170690388973417,dumbbell,5,0,925,center
1.0,120,-0.004548748378441954,-2.4663828067280256e-06,-0.0015514426201426249,98.7917235704332,-0.36913209583551126,dumbbell,5,0,161,center
1.0,120,-0.0007286868236310923,-2.6871495055758032e-06,-0.002573752616612352,100.8665966436659,-0.4121542896926384,dumbbell,5,0,749,center
1.0,120,-0.00171332997290341,1.1138146395121376e-05,-0.0014329627840257149,102.75107815015204,-0.32708446057097845,dumbbell,5,0,884,center
1.0,120,-0.0033407574104238487,-2.5171090710133608e-05,0.00045820124014170826,104.17939743487206,-0.4364648363030502,dumbbell,5,0,375,center
1.0,120,-0.0014590478270366115,4.930874739332107e-06,-0.0019229186146307703,106.27611929154546,-0.3135928683939126,dumbbell,5,0,184,center
1.0,120,-0.002796842353160992,-7.097413916727173e-06,-0.0068341958216270385,107.42777987150524,-0.3624436470745598,dumbbell,5,0,314,center
1.0,120,-0.0029072226775959786,-4.805768618313759e-06,-0.004175716983949106,108.91510404244193,-0.31613329119553574,dumbbell,5,0,857,center
1.0,120,-0.0036898805531170595,-1.2098120169963996e-05,-0.002931439458892886,110.59569131457931,-0.36128286224974065,dumbbell,5,0,918,center
1.0,120,-0.0012955446485787192,-7.372612521668505e-06,-0.0008605169875480498,111.54450037850307,-0.36683263220623646,dumbbell,5,0,389,center
1.0,120,-0.0030913336317177358,-6.288206604310176e-06,0.0023514566245691824,112.36301158383276,-0.45907102877092626,dumbbell,5,0,228,center
1.0,120,-0.0026207444277007185,6.458473531682311e-06,-0.0038111511101224225,113.01439910233005,-0.39311734430256345,dumbbell,5,0,1122,center
1.0,120,-0.0007026263982391572,-1.7328082222434205e-06,-0.004792305394149446,113.6543826298452,-0.17434366791249192,dumbbell,5,0,250,center
1.0,120,-0.00042892868913597867,5.892996867077708e-06,0.0006871384084981662,114.12048753745447,-0.4394146072855862,dumbbell,5,0,153,center
1.0,120,-0.00414237120826911,-5.686430051573173e-06,-0.0013368608585161105,114.43623507968073,-0.5273934123573243,dumbbell,5,0,483,center
1.0,120,-0.0012301759720299474,-7.082561675216444e-06,-0.006974764363074052,114.53191659522862,-0.40387925602512975,dumbbell,5,0,264,center
1.0,120,0.0,0.0,0.0,-227.35067786146757,,dumbbell,5,1,358,allpairs
1.0,120,0.0,0.0,0.0,-24.56005374987178,,dumbbell,5,1,1123,allpairs
1.0,120,0.0,0.0,0.0,31.14807211357445,,dumbbell,5,1,1101,allpairs
1.0,120,0.0,0.0,0.0,35.776494022866004,,dumbbell,5,1,970,allpairs
1.0,120,0.0,0.0,0.0,39.0855478298016,,dumbbell,5,1,520,allpairs
1.0,120,0.0,0.0,0.0,42.10481550087981,,dumbbell,5,1,69,allpairs
1.0,120,0.0,0.0,0.0,44.86397524809205,,dumbbell,5,1,228,allpairs
1.0,120,0.0,0.0,0.0,47.704025161843944,,dumbbell,5,1,309,allpairs
1.0,120,0.0,0.0,0.0,51.446592959265516,,dumbbell,5,1,776,allpairs
1.0,120,0.0,0.0,0.0,54.40366847939788,,dumbbell,5,1,967,allpairs
1.0,120,0.0,0.0,0.0,58.71452730548457,,dumbbell,5,1,475,allpairs
1.0,120,0.0,0.0,0.0,62.74392113942866,,dumbbell,5,1,480,allpairs
1.0,121,0.0,0.0,0.0,65.61845687571669,,dumbbell,5,1,1039,allpairs
1.0,120,0.0,0.0,0.0,69.26892515238983,,dumbbell,5,1,443,allpairs
1.0,120,0.0,0.0,0.0,71.20066533192718,,dumbbell,5,1,612,allpairs
1.0,120,0.0,0.0,0.0,73.86298274532614,,dumbbell,5,1,899,allpairs
1.0,120,0.0,0.0,0.0,77.70860525339884,,dumbbell,5,1,459,allpairs
1.0,120,0.0,0.0,0.0,80.46940691472258,,dumbbell,5,1,888,allpairs
1.0,120,0.0,0.0,0.0,83.01107358970458,,dumbbell,5,1,1165,allpairs
1.0,120,0.0,0.0,0.0,86.26163095707983,,dumbbell,5,1,332,allpairs
1.0,120,0.0,0.0,0.0,88.52942984126909,,dumbbell,5,1,235,allpairs
1.0,120,0.0,0.0,0.0,90.56029110484585,,dumbbell,5,1,13,allpairs
1.0,120,0.0,0.0,0.0,92.27866447217751,,dumbbell,5,1,909,allpairs
1.0,120,0.0,0.0,0.0,95.24296134141764,,dumbbell,5,1,814,allpairs
1.0,120,0.0,0.0,0.0,97.68093037594147,,dumbbell,5,1,831,allpairs
1.0,120,0.0,0.0,0.0,99.53924262764205,,dumbbell,5,1,1094,allpairs
1.0,120,0.0,0.0,0.0,102.16847926678743,,dumbbell,5,1,187,allpairs
1.0,120,0.0,0.0,0.0,103.77041745815727,,dumbbell,5,1,1055,allpairs
1.0,120,0.0,0.0,0.0,105.12808816224278,,dumbbell,5,1,274,allpairs
1.0,120,0.0,0.0,0.0,106.74307237418805,,dumbbell,5,1,179,allpairs
1.0,120,0.0,0.0,0.0,108.33243344451348,,dumbbell,5,1,729,allpairs
1.0,120,0.0,0.0,0.0,110.01156338028515,,dumbbell,5,1,928,allpairs
1.0,120,6.671636738167611e-06,-3.386069558075633e-08,-0.0025772349423846767,111.24360551937922,-0.04324059197046026,dumbbell,5,1,1084,allpairs
1.0,120,0.0,0.0,0.0,112.23780591219587,,dumbbell,5,1,974,allpairs
1.0,120,0.0,0.0,0.0,113.0363257769305,,dumbbell,5,1,628,allpairs
1.0,120,0.0,0.0,0.0,113.75867878896281,,dumbbell,5,1,310,allpairs
1.0,120,0.0,0.0,0.0,114.44012458415368,,dumbbell,5,1,1076,allpairs
1.0,120,0.0,0.0,0.0,114.81398207691666,,dumbbell,5,1,878,allpairs
1.0,120,0.0,0.0,0.0,114.99105560049448,,dumbbell,5,1,856,allpairs
1.0,120,0.0,0.0,0.0,115.04772432884823,,dumbbell,5,1,669,allpairs
1.0,120,0.0007145705035927089,-2.7394265501949158e-06,-0.004625923887740151,-227.35067786146757,-0.4083314448018454,dumbbell,5,1,358,center
1.0,120,-0.0036956991568757314,5.857323774153637e-06,-0.005016773198909463,-24.56005374987178,-0.38930139801590924,dumbbell,5,1,1123,center
1.0,120,-0.00041699628116807313,-5.777844445849686e-07,-0.000518884400765929,31.14807211357445,-0.2031747656154052,dumbbell,5,1,1101,center
1.0,120,-0.0044674212678718905,2.7225721437318384e-06,-0.007485737541633326,35.776494022866004,-0.5108056978493101,dumbbell,5,1,970,center
1.0,120,-0.005302744904987009,6.441298029476646e-06,-0.0025726437871856946,39.0855478298016,-0.39493167135545254,dumbbell,5,1,520,center
1.0,120,-0.0010493067383418077,-3.0356969232296176e-05,-0.0013787597463362396,42.10481550087981,-0.38041433107933076,dumbbell,5,1,69,center
1.0,120,-0.002323048307148967,3.6728567446668116e-08,-0.007468461991494169,44.86397524809205,-0.3602364031427953,dumbbell,5,1,228,center
1.0,120,-0.0014293303493344055,1.224587269751017e-05,-0.002258045094344916,47.704025161843944,-0.38706385164265633,dumbbell,5,1,309,center
1.0,120,-0.0028950678425460155,1.290330022977552e-05,-0.009186234166412836,51.446592959265516,-0.26942370707577673,dumbbell,5,1,776,center
1.0,120,-0.0014231416104439696,-2.032058693461162e-06,0.0030606380205762,54.40366847939788,-0.4498948306895082,dumbbell,5,1,967,center
1.0,120,0.0023594174830676596,-3.806981552815595e-06,-0.008841378875634725,58.71452730548457,-0.49883188011857205,dumbbell,5,1,475,center
1.0,120,-0.0038430806225779306,3.877749913764698e-08,-0.008045622348334721,62.74392113942866,-0.383785435296134,dumbbell,5,1,480,center
1.0,121,-0.0036784686215676162,7.883658878308589e-06,-0.011828986484828618,65.61845687571669,-0.4656152316982274,dumbbell,5,1,1039,center
1.0,120,-0.003716876678100619,-1.0175124028085255e-05,-0.005671470223928518,69.26892515238983,-0.4344260987472938,dumbbell,5,1,443,center
1.0,120,-0.0019729347704554585,2.2875299953521258e-06,-0.005984262656121903,71.20066533192718,-0.4604952028657213,dumbbell,5,1,612,center
1.0,120,-0.0029945771497677334,5.926368545831432e-05,-0.006615504638411452,73.86298274532614,-0.43394602910172825,dumbbell,5,1,899,center
1.0,120,-0.0002254307680410087,-1.526411767146148e-05,-5.611482733912376e-05,77.70860525339884,-0.42633949851925396,dumbbell,5,1,459,center
1.0,120,-0.002451961137509167,2.517857900900348e-05,-0.0031920325656125143,80.46940691472258,-0.35073836441499395,dumbbell,5,1,888,center
1.0,120,0.0004936170029832427,-6.721157619497357e-06,-0.006610879363857415,83.01107358970458,-0.4193977025266715,dumbbell,5,1,1165,center
1.0,120,-0.0020567573696977,3.202647355612006e-06,-0.006380444232413268,86.26163095707983,-0.24649208785556034,dumbbell,5,1,332,center
1.0,120,0.0006575957144573006,-5.580231521011096e-06,-0.003805708938627492,88.52942984126909,-0.40321956422618127,dumbbell,5,1,235,center
1.0,120,-0.001162637268688571,1.1193085196777494e-05,0.0002846269247176905,90.56029110484585,-0.3173585250139398,dumbbell,5,1,13,center
1.0,120,-0.00460695461699437,-1.028556495944836e-05,0.006885924003790597,92.27866447217751,-0.39120744182360123,dumbbell,5,1,909,center
1.0,120,-0.004505591049555974,1.2882361112964702e-05,-0.010415409611197558,95.24296134141764,-0.3556983903222496,dumbbell,5,1,814,center
1.0,120,-0.0037747618159449134,-1.4786939171192634e-05,0.0013354655492991067,97.68093037594147,-0.40731141392282727,dumbbell,5,1,831,center
1.0,120,-0.0022925334942414436,8.397320749272316e-06,-0.0028502679784117055,99.53924262764205,-0.41271754362763324,dumbbell,5,1,1094,center
1.0,120,-0.001704558565243569,-4.964506546005036e-06,0.0018787924290183094,102.16847926678743,-0.33573936279229727,dumbbell,5,1,187,center
1.0,120,-0.004342376559700693,-1.7075718261594375e-06,-0.008961869756763479,103.77041745815727,-0.4814957676992729,dumbbell,5,1,1055,center
1.0,120,-0.002233659059965735,-3.859923197010081e-05,-0.007439037276104182,105.12808816224278,-0.46145299874632406,dumbbell,5,1,274,center
1.0,120,0.0008314306800564896,5.790487243769367e-06,-0.004987762024775676,106.74307237418805,-0.5274290401508576,dumbbell,5,1,179,center
1.0,120,-0.003406059188434803,-3.19204667350211e-06,-0.004239229209283564,108.33243344451348,-0.44650784234050656,dumbbell,5,1,729,center
1.0,120,-0.0045411710368451035,-9.290039643635358e-06,0.004529385854040215,110.01156338028515,-0.4571064566497212,dumbbell,5,1,928,center
1.0,120,-0.0010405133764896195,4.483986290419277e-07,-0.0025772349423846767,111.24360551937922,-0.31610327061937377,dumbbell,5,1,1084,center
1.0,120,-0.001686466015058056,-3.9231435949934244e-05,-0.00014631282045822307,112.23780591219587,-0.31246323290718553,dumbbell,5,1,974,center
1.0,120,-0.001268246992205957,8.867563922561791e-06,-0.0003063414847787253,113.0363257769305,-0.2127195802938122,dumbbell,5,1,628,center
1.0,120,-0.0037032713361470366,7.169577157147463e-07,0.011901274032894028,113.75867878896281,-0.3781915475485143,dumbbell,5,1,310,center
1.0,120,-0.002878458775750678,2.220290889128525e-05,-0.0020839463230446402,114.44012458415368,-0.3621891753007469,dumbbell,5,1,1076,center
1.0,120,-0.004239540359243463,-1.6462254322983465e-05,-0.0024744697545062977,114.81398207691666,-0.42225690461324283,dumbbell,5,1,878,center
1.0,120,-0.0018713708121137198,-1.1408780512904096e-05,-0.00018251768696172198,114.99105560049448,-0.44721657796758646,dumbbell,5,1,856,center
1.0,120,-0.0018052303236022803,-3.480112930779692e-05,-0.0032839162205332948,115.04772432884823,-0.26368908279055264,dumbbell,5,1,669,center
1.0,120,-0.001312728350215905,-1.2720969748987917e-05,-0.012198444488144946,-111.5462967308825,-0.0882531447159131,necklace,3,0,281,allpairs
1.0,120,-0.0006605822843259788,1.973580752986e-05,0.0015925463128739269,-98.87541271215034,-0.08470675220359303,necklace,3,0,1091,allpairs
1.0,120,-0.0005863373537508135,-1.942244945910924e-06,-0.012482965862726979,-62.08550438615729,-0.043348686051664836,necklace,3,0,773,allpairs
1.0,120,0.00026622348884362156,-1.0006760652695827e-06,-0.005768135852086062,-43.004832492773005,-0.10621999890317908,necklace,3,0,58,allpairs
1.0,120,-0.0004229860604259227,-2.3793796222193464e-06,-0.004932856063547084,-30.70483357309919,-0.07817108346694202,necklace,3,0,691,allpairs
1.0,120,-0.00015996652257058153,-2.9902688674828446e-06,-0.006428889018924431,-15.012228157171593,-0.04432958326943563,necklace,3,0,342,allpairs
1.0,120,-0.004153777692855471,-1.392563786388005e-05,-0.00026901296294347594,-6.5402548612096,-0.23306201368480317,necklace,3,0,1171,allpairs
1.0,120,-0.0006596458999036528,-1.0344742126022766e-05,-0.003908712392120352,0.15042779271323647,-0.239065617853119,necklace,3,0,273,allpairs
1.0,120,0.0002896451905072113,-1.496139729143901e-06,-0.0038841346060368574,6.0569930097032945,-0.01059553252720339,necklace,3,0,491,allpairs
1.0,120,-0.0016619451923006513,1.2827381037657423e-05,-0.003627066163448393,11.364988476916778,-0.08896424107411932,necklace,3,0,626,allpairs
1.0,120,-0.001548212795450088,7.878927418936144e-06,0.00014122791203533577,14.689818090935855,-0.13568563054931526,necklace,3,0,1072,allpairs
1.0,120,-0.00047605858407882753,-1.6182728321822992e-05,-0.008202394809970304,17.799507480250732,-0.025801263548455366,necklace,3,0,385,allpairs
1.0,120,-0.0002176282790209764,-1.2791923440502728e-06,-0.006643938169907302,19.76694501422421,0.08132172950185348,necklace,3,0,228,allpairs
1.0,120,-0.00046213062784928043,-7.392744914014315e-06,-0.000900816705612728,22.22512372341265,-0.18906645725207885,necklace,3,0,1119,allpairs
1.0,120,-0.0017019523769368585,7.361278606232702e-06,-0.007144601685044805,24.411933528654323,-0.18070350730349896,necklace,3,0,936,allpairs
1.0,120,0.00020973267965462844,-3.1192482700485393e-06,-0.0026539563490764716,26.91632392646017,-0.0384441914057202,necklace,3,0,246,allpairs
1.0,120,-0.0022546572777129665,-2.041305752283525e-06,0.0026568826086473657,29.0424639181102,-0.2655651190100101,necklace,3,0,271,allpairs
1.0,120,0.00043445092186769537,-3.0186417910490113e-06,0.0010074571714172977,30.561787750446936,-0.01964689368936536,necklace,3,0,12,allpairs
1.0,120,0.00019909442810986082,-1.991143996734242e-05,-0.007167199316240547,32.14693386328595,0.03340678673649676,necklace,3,0,463,allpairs
1.0,120,-0.004388502371006056,2.8175257258548452e-05,0.01006450889359501,33.61004935235025,-0.1699110140267689,necklace,3,0,664,allpairs
1.0,120,0.000321581172251684,1.4709354830462946e-06,-0.005307918372154291,34.927219403317814,-0.004548516680935996,necklace,3,0,649,allpairs
1.0,120,-0.0025857253962967308,2.4735402819627456e-05,0.0014402604235134002,36.15492285309677,-0.1502019424596917,necklace,3,0,997,allpairs
1.0,120,-0.0007698142903715378,-2.2634283322275905e-05,0.0005907431530530502,37.10388573639734,-0.2613612914716249,necklace,3,0,31,allpairs
1.0,120,-0.001279293748944412,-4.672852241445942e-07,0.0036236209464031712,37.9969925323541,-0.011593110971374424,necklace,3,0,371,allpairs
1.0,120,-0.00016822745356602658,1.572925063856682e-05,0.00514165798612602,39.133269775083036,-0.006304334517326263,necklace,3,0,709,allpairs
1.0,120,-0.0018644101318348594,-6.603306667093041e-06,0.003153161064293043,40.03976099110309,-0.11682153428658829,necklace,3,0,145,allpairs
1.0,120,-0.00031250179323568294,-7.994919627959026e-06,-0.006477650509010144,40.56775589937314,-0.006356885340429983,necklace,3,0,84,allpairs
1.0,120,-0.000389989365779854,1.4766112896561859e-05,0.0009427098648369951,41.282334513277306,-0.04856559843116993,necklace,3,0,152,allpairs
1.0,120,-0.0008299306717527105,-6.442901236821304e-06,-0.002285939245183144,41.7456017715289,0.002122675954226716,necklace,3,0,345,allpairs
1.0,120,0.0004984649721868381,-2.9622192757964663e-06,-0.004054517126148399,42.152340048430865,-0.004217947262840801,necklace,3,0,788,allpairs
1.0,120,0.0003521401766139115,6.237513678897244e-07,-0.0035004620202331643,42.53451230919032,-0.030208866122850668,necklace,3,0,1003,allpairs
1.0,120,-0.0009153660994086766,-1.653001892609751e-05,0.003864993271356881,42.973394272077094,-0.03957477948060073,necklace,3,0,1057,allpairs
1.0,120,-0.00035638164123088926,1.2896396640963795e-05,0.0037117117053237303,43.5825283692948,-0.014453050108146718,necklace,3,0,461,allpairs
1.0,120,0.0016354896781512413,-2.904582706945528e-05,-0.004813502021795082,43.973034800192835,-0.2068343627025424,necklace,3,0,593,allpairs
1.0,120,-0.0006921790234114175,7.277498686638258e-07,-0.0026733456172142226,44.32060317451704,0.01785599757832714,necklace,3,0,1084,allpairs
1.0,120,-0.0023342067054765436,-1.4602683879871847e-06,-0.0020797765102094825,44.54797494008782,-0.14175093427908128,necklace,3,0,368,allpairs
1.0,120,-0.0004548838469466001,9.496261366592762e-06,0.006895903243790361,44.68619125295117,-0.10104234084450787,necklace,3,0,1030,allpairs
1.0,120,0.0001812250060822992,-1.2282166848009979e-05,-0.0030978490682817437,44.77956922998921,-0.10492236820037239,necklace,3,0,935,allpairs
1.0,120,0.0006551248141841809,3.00446416995707e-05,-0.002733189465179176,44.855584484546554,-0.1302900188481366,necklace,3,0,600,allpairs
1.0,120,-0.0024195727083807794,-5.034174888507437e-06,-0.00127610136960965,44.87556147410779,-0.0709027398578462,necklace,3,0,855,allpairs
1.0,120,-0.0034951394254604945,3.299920850382184e-05,-0.012198444488144946,-111.5462967308825,-0.5339568142878783,necklace,3,0,281,center
1.0,120,-0.0014300091809923857,-2.2344230901675626e-05,0.0015925463128739269,-98.87541271215034,-0.3893601944320916,necklace,3,0,1091,center
1.0,120,-0.004129474579513337,2.3208866247514948e-05,-0.012482965862726979,-62.08550438615729,-0.48295305678407247,necklace,3,0,773,center
1.0,120,-0.00800454840947658,1.2028748985907592e-05,-0.005768135852086062,-43.004832492773005,-0.4504002647253545,necklace,3,0,58,center
1.0,120,-0.0009671452970654379,3.703157089418596e-06,-0.004932856063547084,-30.70483357309919,-0.40570669449146113,necklace,3,0,691,center
1.0,120,-0.0021760932293004944,-3.823814078115125e-06,-0.006428889018924431,-15.012228157171593,-0.310637841100309,necklace,3,0,342,center
1.0,120,-0.0026315189393481026,-1.8225394955588097e-05,-0.00026901296294347594,-6.5402548612096,-0.47276710275596584,necklace,3,0,1171,center
1.0,120,0.0002956460041241726,-7.741799903963434e-06,-0.003908712392120352,0.15042779271323647,-0.5270709841372783,necklace,3,0,273,center
1.0,120,-0.0019495317551573965,-2.1062893411342525e-05,-0.0038841346060368574,6.0569930097032945,-0.4606825339908929,necklace,3,0,491,center
1.0,120,-0.008583990005238535,-4.6385694100573955e-06,-0.003627066163448393,11.364988476916778,-0.5055131858686817,necklace,3,0,626,center
1.0,120,-0.0016132359685219755,-1.3328174925497649e-05,0.00014122791203533577,14.689818090935855,-0.43765550726504737,necklace,3,0,1072,center
1.0,120,-0.0016920551180482119,-2.540152880629402e-05,-0.008202394809970304,17.799507480250732,-0.478537998924534,necklace,3,0,385,center
1.0,120,-0.0033881138084644376,3.963429842516556e-05,-0.006643938169907302,19.76694501422421,-0.44861333593697644,necklace,3,0,228,center
1.0,120,-0.00028956959787567626,-4.232704557368313e-05,-0.000900816705612728,22.22512372341265,-0.45748814119867576,necklace,3,0,1119,center
1.0,120,-0.003714232407662177,-8.031681437259408e-06,-0.007144601685044805,24.411933528654323,-0.47683784181927663,necklace,3,0,936,center
1.0,120,-0.0038445014234312286,3.659384808507582e-06,-0.0026539563490764716,26.91632392646017,-0.4358286530635058,necklace,3,0,246,center
1.0,120,-0.0018941499881290627,3.843303386356449e-06,0.0026568826086473657,29.0424639181102,-0.28714350757962864,necklace,3,0,271,center
1.0,120,-0.0025083900644223395,-9.013105075320974e-06,0.0010074571714172977,30.561787750446936,-0.402688442256792,necklace,3,0,12,center
1.0,120,1.5498030111948477e-05,-3.1172577795501866e-05,-0.007167199316240547,32.14693386328595,-0.3928657544683959,necklace,3,0,463,center
1.0,120,-0.0023577279149360063,-5.4628006503539455e-06,0.01006450889359501,33.61004935235025,-0.31654245117994506,necklace,3,0,664,center
1.0,120,-0.0020103160917884573,-5.931780698631428e-06,-0.005307918372154291,34.927219403317814,-0.43593440096974984,necklace,3,0,649,center
1.0,120,-0.0041832350385452785,8.804398213454098e-06,0.0014402604235134002,36.15492285309677,-0.49783824310370567,necklace,3,0,997,center
1.0,120,-0.003566645526215764,-2.1082076768763613e-05,0.0005907431530530502,37.10388573639734,-0.33935674425168666,necklace,3,0,31,center
1.0,120,-0.003913332992982068,-3.035718983745994e-06,0.0036236209464031712,37.9969925323541,-0.3911233974146978,necklace,3,0,371,center
1.0,120,-0.003533726833759928,-1.2950020781647234e-05,0.00514165798612602,39.133269775083036,-0.32602875964629185,necklace,3,0,709,center
1.0,120,-0.0027280693784373553,2.008473723336124e-06,0.003153161064293043,40.03976099110309,-0.432052031872443,necklace,3,0,145,center
1.0,120,-0.006097676440120353,2.678042920460181e-06,-0.006477650509010144,40.56775589937314,-0.48747623062070466,necklace,3,0,84,center
1.0,120,-0.0007771130268916042,-6.512501514066571e-05,0.0009427098648369951,41.282334513277306,-0.5115892254476838,necklace,3,0,152,center
1.0,120,-0.0069052241863246135,1.7324752073240763e-05,-0.002285939245183144,41.7456017715289,-0.4450351658331282,necklace,3,0,345,center
1.0,120,0.0021202825009893245,-6.810597448965912e-06,-0.004054517126148399,42.152340048430865,-0.5002055490310842,necklace,3,0,788,center
1.0,120,0.0019798500252577555,-3.7240491305527236e-05,-0.0035004620202331643,42.53451230919032,-0.4271564338995415,necklace,3,0,1003,center
1.0,120,-0.0025863364824873594,5.69775076334859e-06,0.003864993271356881,42.973394272077094,-0.4033199250087526,necklace,3,0,1057,center
1.0,120,-0.0023040649416793614,9.30043768132549e-06,0.0037117117053237303,43.5825283692948,-0.4076559109044374,necklace,3,0,461,center
1.0,120,-0.0004961197594136887,-1.714876441679299e-05,-0.004813502021795082,43.973034800192835,-0.47195936595692156,necklace,3,0,593,center
1.0,120,0.0003535349474678856,1.5409153023189977e-06,-0.0026733456172142226,44.32060317451704,-0.4608184156170556,necklace,3,0,1084,center
1.0,120,-0.0009965778389252427,2.431360619029969e-05,-0.0020797765102094825,44.54797494008782,-0.408620604995049,necklace,3,0,368,center
1.0,120,-0.005442930081741067,-1.7250186541713692e-05,0.006895903243790361,44.68619125295117,-0.411788037709237,necklace,3,0,1030,center
1.0,120,-0.0046857950295289925,4.338050628938106e-06,-0.0030978490682817437,44.77956922998921,-0.41750343128133727,necklace,3,0,935,center
1.0,120,0.002272564251015611,5.265722508281575e-05,-0.002733189465179176,44.855584484546554,-0.4501038332758342,necklace,3,0,600,center
1.0,120,-0.002277670610700546,9.348514602436353e-07,-0.00127610136960965,44.87556147410779,-0.45330782874195447,necklace,3,0,855,center
