kind,dim,ks,integ_sign,integ_mag,iso,v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa
torus,6,0.0,0.48529960252809745,0.07990549407348523,-0.32424936617179817,1.1463333432805514,1.1718392404824738,2.1997783135224727,-554.1063252839483,-1.241155682797121,-0.0,0.7803566582183823
torus,6,0.0,0.25342465443141493,-0.12706465348299345,-0.5556397228778124,-0.392960714581037,0.18723167402538718,-2.1940851338239606,-555.9042881773343,1.1355480096439101,-0.0,0.2537060486912484
torus,6,0.0,0.45157209831259026,-0.18297471193955703,-0.4581637701652915,0.009117520388935142,0.7586726093851439,2.067529372581372,-550.3262656769894,-2.428260963988365,-0.0,0.885579724015045
torus,6,0.0,-0.4449151991098563,-0.6374272034241695,-0.8552483550699705,-1.856974577121931,-0.21419857312380244,-0.7710507982631994,-554.9859241140574,0.07115158411632622,-0.0,1.2697562786467183
torus,6,0.0,0.012020035671448825,-0.6604308567496726,-0.8552483550699705,-0.5299571267243909,0.015388762772298772,-0.06982204092100916,-555.4186764980961,1.3659696628165043,-0.0,1.1563932568385464
torus,6,0.0,-0.4417245071727675,-0.523333522222742,-0.8552483550699705,-0.5546352975157143,-0.2089020082342107,0.3770328088511061,-553.8494981342715,-0.9959873552562943,-0.0,0.5043003182553032
torus,6,0.0,-0.03844459235026798,-0.5127188614464178,-0.8552483550699705,-1.2509936479082318,0.1253771311986114,0.20590863002159598,-553.417791280761,0.13019820919736255,-0.0,0.7774311775268009
sphere,6,74.15822174647715,0.46864993353234774,0.5271711982444102,0.022765043589042522,7.68593015878418,11.46259598725965,-0.9488789159144332,10108.245702804255,0.9407931925846927,-0.0,1.4725525765376988
sphere,6,74.15822174647715,0.46832327238244875,0.9088488217970631,0.022765043589042522,7.13556212818234,11.166626836487465,-0.4697575331774686,10106.190441018078,1.8225738576783623,-0.0,1.0042105863889912
sphere,6,74.15822174647715,0.49732308819257376,0.8173687806170195,0.022765043589042522,7.567865175186526,11.44045443660039,0.7908335245757431,10110.923239965721,0.5165361628599447,-0.0,0.44601227899520746
sphere,6,74.15822174647715,0.4897821521021166,0.7496467258820094,0.022765043589042522,7.126585191927052,11.194459904095302,1.0656271133966841,10105.598943201747,-0.3315204177229369,-0.0,1.3292955628374707
sphere,6,74.15822174647715,0.4955095681155458,0.8505820939133424,0.022765043589042522,7.142886910215072,11.066318559976184,2.261678621190572,10113.106833874219,-0.5655542428645189,-0.0,1.315126376587022
sphere,6,74.15822174647715,0.48642461424047423,0.7240131464549837,0.022765043589042522,7.060906464388624,10.999267014337384,-0.4994928907219065,10108.23219084307,-0.20958307102979198,-0.0,1.5699715288554075
sphere,6,74.15822174647715,0.49151844783014276,0.8769778069040427,0.022765043589042522,7.45475068056298,11.197376127023961,-0.2683495735363018,10103.333535971793,0.1993747234677186,-0.0,1.0128543565504602
sphere,6,74.15822174647715,0.48952043567301395,0.7696043050656003,0.022765043589042522,7.336543602347946,11.158359300632483,-1.198232032583506,10105.34520476871,0.3445443994629044,-0.0,0.4440763061333095
hyperbolic,6,-114.7651340827552,-0.40722319280978103,-0.9622221781058674,-0.8552483550699705,-2.6042494992985534,-0.37365673154650964,-0.9648950495589068,9295.524857121243,2.4130701312766454,-0.0,2.4769515163898324
hyperbolic,6,-114.7651340827552,-0.2649915162474576,-1.0039913661606807,-0.8552483550699705,-2.2663486801311685,-0.2856231793655926,1.6549946013410972,9294.133404256352,1.4315725805663986,-0.0,2.3787892603498078
hyperbolic,6,-114.7651340827552,-0.2908220389987867,-1.0395615400033162,-0.8552483550699705,-1.8289751626699646,-0.20215350755630138,2.224972613469326,9292.977939813665,-0.12323210645646278,-0.0,2.4702034419617904
hyperbolic,6,-114.7651340827552,-0.33347898599798637,-0.5473071384322485,-0.8552483550699705,-1.9810671584021406,-0.06672819304866247,2.2290815000412643,9291.036853896261,-0.2711150402990266,-0.0,2.1972727203836717
hyperbolic,6,-114.7651340827552,-0.28421586297658674,-0.9413198393755291,-0.8552483550699705,-2.4485303419937545,-0.17364791436739335,1.6349861093397935,9290.74577024269,0.41655780176429297,-0.0,2.4746312356285296
hyperbolic,6,-114.7651340827552,-0.3205541848534412,-1.0900458069556809,-0.8552483550699705,-2.7073234909827155,-0.47023444391008057,-0.44941141306974886,9293.82969813514,2.388804876508881,-0.0,2.4730797863691283
hyperbolic,6,-114.7651340827552,-0.33819084613113776,-0.8931896761824186,-0.8552483550699705,-2.4250973989051117,-0.24609500791903674,-0.5259349629878545,9293.261498461103,2.516251331055495,-0.0,2.474565529875515
hyperbolic,6,-114.7651340827552,-0.40722319280978103,-0.9499565349411512,-0.8552483550699705,-2.6153761225931618,-0.4419483181696954,-1.73758978943194,9293.956723003661,2.4905457050199367,-0.0,2.4757307692161157
hyperbolic,6,-266.9253834455603,-0.4443687976875059,-1.9859523978473126,-1.3833031703567538,-7.569717180082521,-5.753097433547228,0.7046759103627154,3546.464704876334,1.4252936300366357,-0.0,1.0009625372669189
hyperbolic,6,-266.9253834455603,-0.49412365237421113,-2.1020299025021725,-1.3833031703567538,-6.735267929050249,-5.872528514868543,5.713670477255462,3548.794988117616,-0.3154933215862072,-0.0,1.181391179387067
hyperbolic,6,-266.9253834455603,-0.40523779663126985,-1.7406038213295991,-1.3833031703567538,-7.201304020244885,-5.786836118780071,-0.4292682551056892,3546.9347020196296,1.934461297304819,-0.0,0.8560039439218066
hyperbolic,6,-266.9253834455603,-0.3650428161823064,-2.0934163429769073,-1.3833031703567538,-7.492249643770303,-5.997415472792987,1.9415650124550454,3545.1383753682135,0.020870433430575954,-0.0,1.3406280101232717
hyperbolic,6,-266.9253834455603,-0.23136608839859502,-1.7561767357883722,-1.3833031703567538,-7.9530022334602615,-6.498261659858556,2.7060914716529307,3545.4433042169417,-1.9818021710726499,-0.0,1.3458542372863596
hyperbolic,6,-266.9253834455603,-0.24578102049416167,-2.0865657995218974,-1.3833031703567538,-7.384957607199436,-6.087085807064687,2.5358311645837013,3546.609306257054,-0.024992117866852886,-0.0,1.8901140847415265
hyperbolic,6,-266.9253834455603,-0.2765028268446208,-1.9359023941708715,-1.3833031703567538,-7.72781012016752,-6.229234355628307,2.0159364013621905,3547.549521499435,1.111249959846512,-0.0,1.4944244679219407
hyperbolic,6,-266.9253834455603,-0.3060552052273736,-2.261349268761273,-1.3833031703567538,-8.058522282627974,-6.3017295062573755,-0.21429694452296943,3545.9410088157674,0.21341783827935248,-0.0,1.7597697736852282
